,CLDATE,SNWD,SNOW,ORIGIN_CITY_NAME,AIRLINE_ID,DEST_CITY_NAME,WEATHER_DELAY,FL_DATE
7465,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Chicago, IL",,2016-01-26
7466,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Dallas/Fort Worth, TX",,2016-01-26
7467,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Miami, FL",,2016-01-26
7468,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Dallas/Fort Worth, TX",,2016-01-26
7469,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Chicago, IL",,2016-01-26
7470,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Miami, FL",,2016-01-26
7471,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Miami, FL",,2016-01-26
7472,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Washington, DC",0.0,2016-01-26
7473,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"New York, NY",,2016-01-26
7474,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Washington, DC",0.0,2016-01-26
7475,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Washington, DC",0.0,2016-01-26
7476,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"New York, NY",,2016-01-26
7477,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Washington, DC",,2016-01-26
7478,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"New York, NY",0.0,2016-01-26
7479,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Washington, DC",0.0,2016-01-26
7480,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Washington, DC",,2016-01-26
7481,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Washington, DC",,2016-01-26
7482,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"New York, NY",,2016-01-26
7483,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Washington, DC",,2016-01-26
7484,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"New York, NY",0.0,2016-01-26
7485,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Washington, DC",,2016-01-26
7486,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"New York, NY",,2016-01-26
7487,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Washington, DC",0.0,2016-01-26
7488,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"New York, NY",0.0,2016-01-26
7489,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"New York, NY",,2016-01-26
7490,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Washington, DC",0.0,2016-01-26
7491,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"New York, NY",0.0,2016-01-26
7492,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"New York, NY",0.0,2016-01-26
7493,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Washington, DC",,2016-01-26
7494,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Washington, DC",,2016-01-26
7495,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"New York, NY",0.0,2016-01-26
7496,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"New York, NY",,2016-01-26
7497,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"New York, NY",,2016-01-26
7498,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Washington, DC",,2016-01-26
7499,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Washington, DC",0.0,2016-01-26
7500,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"New York, NY",0.0,2016-01-26
7501,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"New York, NY",,2016-01-26
7502,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Washington, DC",,2016-01-26
7503,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Philadelphia, PA",0.0,2016-01-26
7504,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Charlotte, NC",,2016-01-26
7505,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Phoenix, AZ",,2016-01-26
7506,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Philadelphia, PA",,2016-01-26
7507,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Philadelphia, PA",,2016-01-26
7508,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Charlotte, NC",,2016-01-26
7509,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Philadelphia, PA",0.0,2016-01-26
7510,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"New York, NY",,2016-01-26
7511,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"New York, NY",,2016-01-26
7512,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"New York, NY",,2016-01-26
7513,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Philadelphia, PA",,2016-01-26
7514,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Philadelphia, PA",,2016-01-26
7515,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Philadelphia, PA",,2016-01-26
7516,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Charlotte, NC",,2016-01-26
7517,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Charlotte, NC",,2016-01-26
7518,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Philadelphia, PA",0.0,2016-01-26
7519,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Philadelphia, PA",,2016-01-26
7520,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Phoenix, AZ",,2016-01-26
7521,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Charlotte, NC",,2016-01-26
7522,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Charlotte, NC",,2016-01-26
7523,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Philadelphia, PA",,2016-01-26
7524,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Philadelphia, PA",0.0,2016-01-26
7525,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Philadelphia, PA",,2016-01-26
7526,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Philadelphia, PA",,2016-01-26
7527,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Charlotte, NC",,2016-01-26
7528,2016-01-26,16.9,0.0,"Boston, MA",19805.0,"Charlotte, NC",,2016-01-26
7529,2016-01-26,16.9,0.0,"Boston, MA",19930.0,"Seattle, WA",,2016-01-26
7530,2016-01-26,16.9,0.0,"Boston, MA",19930.0,"Seattle, WA",,2016-01-26
7531,2016-01-26,16.9,0.0,"Boston, MA",19930.0,"Portland, OR",,2016-01-26
7532,2016-01-26,16.9,0.0,"Boston, MA",19930.0,"San Diego, CA",,2016-01-26
7533,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Savannah, GA",,2016-01-26
7534,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Orlando, FL",0.0,2016-01-26
7535,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Washington, DC",,2016-01-26
7536,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"San Juan, PR",,2016-01-26
7537,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Chicago, IL",,2016-01-26
7538,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"New York, NY",,2016-01-26
7539,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"San Francisco, CA",,2016-01-26
7540,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Orlando, FL",,2016-01-26
7541,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Philadelphia, PA",,2016-01-26
7542,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Dallas/Fort Worth, TX",,2016-01-26
7543,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"West Palm Beach/Palm Beach, FL",,2016-01-26
7544,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Orlando, FL",,2016-01-26
7545,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"San Juan, PR",,2016-01-26
7546,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Los Angeles, CA",,2016-01-26
7547,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Chicago, IL",,2016-01-26
7548,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"New York, NY",,2016-01-26
7549,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"West Palm Beach/Palm Beach, FL",,2016-01-26
7550,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Washington, DC",,2016-01-26
7551,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Washington, DC",,2016-01-26
7552,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Tampa, FL",,2016-01-26
7553,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"New Orleans, LA",,2016-01-26
7554,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"New York, NY",,2016-01-26
7555,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Baltimore, MD",0.0,2016-01-26
7556,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Cleveland, OH",,2016-01-26
7557,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Orlando, FL",,2016-01-26
7558,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Washington, DC",,2016-01-26
7559,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Philadelphia, PA",,2016-01-26
7560,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Fort Myers, FL",,2016-01-26
7561,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Fort Lauderdale, FL",,2016-01-26
7562,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Los Angeles, CA",,2016-01-26
7563,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Denver, CO",,2016-01-26
7564,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Buffalo, NY",0.0,2016-01-26
7565,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Fort Lauderdale, FL",,2016-01-26
7566,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Seattle, WA",,2016-01-26
7567,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Phoenix, AZ",,2016-01-26
7568,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"New York, NY",,2016-01-26
7569,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"San Diego, CA",,2016-01-26
7570,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"San Francisco, CA",,2016-01-26
7571,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Cleveland, OH",,2016-01-26
7572,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Los Angeles, CA",,2016-01-26
7573,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Washington, DC",,2016-01-26
7574,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Tampa, FL",,2016-01-26
7575,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"New York, NY",,2016-01-26
7576,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"West Palm Beach/Palm Beach, FL",,2016-01-26
7577,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Sarasota/Bradenton, FL",0.0,2016-01-26
7578,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Philadelphia, PA",,2016-01-26
7579,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Las Vegas, NV",,2016-01-26
7580,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Richmond, VA",,2016-01-26
7581,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Charlotte Amalie, VI",,2016-01-26
7582,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"West Palm Beach/Palm Beach, FL",0.0,2016-01-26
7583,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Baltimore, MD",,2016-01-26
7584,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"San Francisco, CA",,2016-01-26
7585,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"San Juan, PR",,2016-01-26
7586,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Fort Myers, FL",,2016-01-26
7587,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Washington, DC",,2016-01-26
7588,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"New York, NY",,2016-01-26
7589,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"West Palm Beach/Palm Beach, FL",,2016-01-26
7590,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Orlando, FL",,2016-01-26
7591,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Fort Myers, FL",,2016-01-26
7592,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Washington, DC",0.0,2016-01-26
7593,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Tampa, FL",,2016-01-26
7594,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Denver, CO",,2016-01-26
7595,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Chicago, IL",,2016-01-26
7596,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Baltimore, MD",,2016-01-26
7597,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Houston, TX",0.0,2016-01-26
7598,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Austin, TX",,2016-01-26
7599,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Philadelphia, PA",,2016-01-26
7600,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Fort Myers, FL",,2016-01-26
7601,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Las Vegas, NV",,2016-01-26
7602,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Richmond, VA",,2016-01-26
7603,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Raleigh/Durham, NC",,2016-01-26
7604,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Washington, DC",0.0,2016-01-26
7605,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Jacksonville, FL",,2016-01-26
7606,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Dallas/Fort Worth, TX",0.0,2016-01-26
7607,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Detroit, MI",,2016-01-26
7608,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Philadelphia, PA",,2016-01-26
7609,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Washington, DC",0.0,2016-01-26
7610,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Jacksonville, FL",,2016-01-26
7611,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Buffalo, NY",,2016-01-26
7612,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"New York, NY",0.0,2016-01-26
7613,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Detroit, MI",,2016-01-26
7614,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Charlotte, NC",,2016-01-26
7615,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Richmond, VA",0.0,2016-01-26
7616,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Pittsburgh, PA",,2016-01-26
7617,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"New York, NY",,2016-01-26
7618,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Raleigh/Durham, NC",,2016-01-26
7619,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Baltimore, MD",,2016-01-26
7620,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Charlotte, NC",,2016-01-26
7621,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Orlando, FL",,2016-01-26
7622,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Richmond, VA",0.0,2016-01-26
7623,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Pittsburgh, PA",,2016-01-26
7624,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Washington, DC",0.0,2016-01-26
7625,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Fort Myers, FL",,2016-01-26
7626,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Raleigh/Durham, NC",0.0,2016-01-26
7627,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Pittsburgh, PA",,2016-01-26
7628,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Washington, DC",,2016-01-26
7629,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Charleston, SC",,2016-01-26
7630,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Pittsburgh, PA",,2016-01-26
7631,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Washington, DC",,2016-01-26
7632,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Washington, DC",,2016-01-26
7633,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Detroit, MI",,2016-01-26
7634,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Buffalo, NY",,2016-01-26
7635,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Fort Lauderdale, FL",,2016-01-26
7636,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Orlando, FL",,2016-01-26
7637,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Fort Lauderdale, FL",,2016-01-26
7638,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Fort Lauderdale, FL",0.0,2016-01-26
7639,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Tampa, FL",,2016-01-26
7640,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Fort Lauderdale, FL",,2016-01-26
7641,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Newark, NJ",0.0,2016-01-26
7642,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Raleigh/Durham, NC",,2016-01-26
7643,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Newark, NJ",,2016-01-26
7644,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Newark, NJ",,2016-01-26
7645,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Newark, NJ",,2016-01-26
7646,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Fort Myers, FL",0.0,2016-01-26
7647,2016-01-26,16.9,0.0,"Boston, MA",20409.0,"Raleigh/Durham, NC",,2016-01-26
7648,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Cincinnati, OH",,2016-01-27
7649,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-27
7650,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Detroit, MI",,2016-01-27
7651,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-27
7652,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-27
7653,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Minneapolis, MN",,2016-01-27
7654,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Minneapolis, MN",,2016-01-27
7655,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Minneapolis, MN",,2016-01-27
7656,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-27
7657,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Minneapolis, MN",,2016-01-27
7658,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-27
7659,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-27
7660,2016-01-27,9.1,0.0,"Boston, MA",20416.0,"Fort Myers, FL",0.0,2016-01-27
7661,2016-01-27,9.1,0.0,"Boston, MA",20416.0,"Myrtle Beach, SC",0.0,2016-01-27
7662,2016-01-27,9.1,0.0,"Boston, MA",20416.0,"Atlanta, GA",,2016-01-27
7663,2016-01-27,9.1,0.0,"Boston, MA",20416.0,"Fort Lauderdale, FL",0.0,2016-01-27
7664,2016-01-27,9.1,0.0,"Boston, MA",20416.0,"Las Vegas, NV",,2016-01-27
7665,2016-01-27,9.1,0.0,"Boston, MA",20416.0,"West Palm Beach/Palm Beach, FL",0.0,2016-01-27
7666,2016-01-27,9.1,0.0,"Boston, MA",19977.0,"San Francisco, CA",,2016-01-27
7667,2016-01-27,9.1,0.0,"Boston, MA",19977.0,"Newark, NJ",,2016-01-27
7668,2016-01-27,9.1,0.0,"Boston, MA",19977.0,"Houston, TX",,2016-01-27
7669,2016-01-27,9.1,0.0,"Boston, MA",19977.0,"Chicago, IL",,2016-01-27
7670,2016-01-27,9.1,0.0,"Boston, MA",19977.0,"Newark, NJ",,2016-01-27
7671,2016-01-27,9.1,0.0,"Boston, MA",19977.0,"Newark, NJ",,2016-01-27
7672,2016-01-27,9.1,0.0,"Boston, MA",19977.0,"Chicago, IL",,2016-01-27
7673,2016-01-27,9.1,0.0,"Boston, MA",19977.0,"San Francisco, CA",,2016-01-27
7674,2016-01-27,9.1,0.0,"Boston, MA",19977.0,"Newark, NJ",,2016-01-27
7675,2016-01-27,9.1,0.0,"Boston, MA",19977.0,"Denver, CO",,2016-01-27
7676,2016-01-27,9.1,0.0,"Boston, MA",19977.0,"Washington, DC",,2016-01-27
7677,2016-01-27,9.1,0.0,"Boston, MA",19977.0,"San Francisco, CA",,2016-01-27
7678,2016-01-27,9.1,0.0,"Boston, MA",19977.0,"Chicago, IL",,2016-01-27
7679,2016-01-27,9.1,0.0,"Boston, MA",19977.0,"Denver, CO",,2016-01-27
7680,2016-01-27,9.1,0.0,"Boston, MA",19977.0,"San Francisco, CA",,2016-01-27
7681,2016-01-27,9.1,0.0,"Boston, MA",19977.0,"Chicago, IL",,2016-01-27
7682,2016-01-27,9.1,0.0,"Boston, MA",19977.0,"Denver, CO",,2016-01-27
7683,2016-01-27,9.1,0.0,"Boston, MA",19977.0,"Houston, TX",,2016-01-27
7684,2016-01-27,9.1,0.0,"Boston, MA",19977.0,"Houston, TX",,2016-01-27
7685,2016-01-27,9.1,0.0,"Boston, MA",19977.0,"Chicago, IL",0.0,2016-01-27
7686,2016-01-27,9.1,0.0,"Boston, MA",19977.0,"San Francisco, CA",,2016-01-27
7687,2016-01-27,9.1,0.0,"Boston, MA",19977.0,"Newark, NJ",,2016-01-27
7688,2016-01-27,9.1,0.0,"Boston, MA",19977.0,"Newark, NJ",,2016-01-27
7689,2016-01-27,9.1,0.0,"Boston, MA",19977.0,"Newark, NJ",,2016-01-27
7690,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Detroit, MI",,2016-01-27
7691,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Detroit, MI",,2016-01-27
7692,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Detroit, MI",,2016-01-27
7693,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Detroit, MI",,2016-01-27
7694,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-27
7695,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-27
7696,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-27
7697,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Minneapolis, MN",,2016-01-27
7698,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Salt Lake City, UT",,2016-01-27
7699,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Los Angeles, CA",,2016-01-27
7700,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Detroit, MI",,2016-01-27
7701,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Minneapolis, MN",,2016-01-27
7702,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-27
7703,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-27
7704,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-27
7705,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-27
7706,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-27
7707,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-27
7708,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-27
7709,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-27
7710,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"New York, NY",0.0,2016-01-27
7711,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-27
7712,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-27
7713,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-27
7714,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-27
7715,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"New York, NY",,2016-01-27
7716,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-27
7717,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Detroit, MI",,2016-01-27
7718,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-27
7719,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Detroit, MI",,2016-01-27
7720,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Orlando, FL",,2016-01-27
7721,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Orlando, FL",0.0,2016-01-27
7722,2016-01-27,9.1,0.0,"Boston, MA",19790.0,"Atlanta, GA",,2016-01-27
7723,2016-01-27,9.1,0.0,"Boston, MA",20366.0,"Cleveland, OH",,2016-01-27
7724,2016-01-27,9.1,0.0,"Boston, MA",20366.0,"Cleveland, OH",,2016-01-27
7725,2016-01-27,9.1,0.0,"Boston, MA",20366.0,"Cleveland, OH",,2016-01-27
7726,2016-01-27,9.1,0.0,"Boston, MA",20366.0,"Richmond, VA",,2016-01-27
7727,2016-01-27,9.1,0.0,"Boston, MA",20366.0,"Richmond, VA",,2016-01-27
7728,2016-01-27,9.1,0.0,"Boston, MA",19805.0,"Chicago, IL",,2016-01-27
7729,2016-01-27,9.1,0.0,"Boston, MA",19805.0,"Los Angeles, CA",,2016-01-27
7730,2016-01-27,9.1,0.0,"Boston, MA",19805.0,"Chicago, IL",,2016-01-27
7731,2016-01-27,9.1,0.0,"Boston, MA",19805.0,"Los Angeles, CA",,2016-01-27
7732,2016-01-27,9.1,0.0,"Boston, MA",19805.0,"Dallas/Fort Worth, TX",,2016-01-27
7733,2016-01-27,9.1,0.0,"Boston, MA",19805.0,"New York, NY",,2016-01-27
7734,2016-01-27,9.1,0.0,"Boston, MA",19805.0,"Los Angeles, CA",,2016-01-27
7735,2016-01-27,9.1,0.0,"Boston, MA",19805.0,"Dallas/Fort Worth, TX",,2016-01-27
7736,2016-01-27,9.1,0.0,"Boston, MA",19805.0,"Chicago, IL",,2016-01-27
7737,2016-01-27,9.1,0.0,"Boston, MA",19805.0,"Miami, FL",0.0,2016-01-27
7738,2016-01-27,9.1,0.0,"Boston, MA",19805.0,"Dallas/Fort Worth, TX",,2016-01-27
7739,2016-01-27,9.1,0.0,"Boston, MA",19805.0,"Miami, FL",0.0,2016-01-27
7740,2016-01-27,9.1,0.0,"Boston, MA",19805.0,"Miami, FL",0.0,2016-01-27
7741,2016-01-27,9.1,0.0,"Boston, MA",19805.0,"Chicago, IL",,2016-01-27
7742,2016-01-27,9.1,0.0,"Boston, MA",19805.0,"Dallas/Fort Worth, TX",,2016-01-27
7743,2016-01-27,9.1,0.0,"Boston, MA",19805.0,"Chicago, IL",,2016-01-27
7744,2016-01-27,9.1,0.0,"Boston, MA",19805.0,"Miami, FL",0.0,2016-01-27
7745,2016-01-27,9.1,0.0,"Boston, MA",19805.0,"Chicago, IL",,2016-01-27
7746,2016-01-27,9.1,0.0,"Boston, MA",19805.0,"Dallas/Fort Worth, TX",,2016-01-27
