"AIRLINE_ID","CARRIER_NAME","REGION",
20399,"Planet Airways","Domestic",
20400,"Capital Cargo International","International",
20400,"Capital Cargo International","Domestic",
20400,"Capital Cargo International","System",
20400,"Capital Cargo International","International",
20400,"Capital Cargo International","Domestic",
20400,"Capital Cargo International","International",
20400,"Capital Cargo International","Domestic",
20401,"Silver Airways","Domestic",
20401,"Gulfstream Int","Domestic",
20401,"Gulfstream Int","Domestic",
20401,"Gulfstream Int","Domestic",
20402,"Miami Air International","Domestic",
20402,"Miami Air International","International",
20402,"Miami Air International","Domestic",
20402,"Miami Air International","International",
20402,"Miami Air International","Domestic",
20402,"Miami Air International","International",
20402,"Miami Air International","System",
20402,"Miami Air International","Domestic",
20402,"Miami Air International","International",
20403,"Discovery Airways Inc.","Domestic",
20404,"Atlantic Coast Airlines","Domestic",
20404,"Atlantic Coast Airlines","Domestic",
20404,"Independence Air","Domestic",
20404,"Atlantic Coast Airlines","Domestic",
20404,"Atlantic Coast Airlines","Domestic",
20405,"National Air Cargo Group Inc d/ba National Airlines","International",
20405,"National Air Cargo Group Inc d/ba National Airlines","Domestic",
20405,"Murray Air","Domestic",
20405,"National Air Cargo Group, Inc. d/b/a Murray Air","Domestic",
20405,"National Air Cargo Group, Inc. d/b/a Murray Air","Domestic",
20406,"NetJets Large Aircraft Company L.L.C.","International",
20406,"NetJets Large Aircraft Company L.L.C.","Domestic",
20406,"NetJets Large Aircraft Company L.L.C.","System",
20406,"BNJ Charter Company","International",
20406,"BNJ Charter Company","Domestic",
20406,"BNJ Charter Company","System",
20407,"Regions Air, Inc.","Domestic",
20407,"Corporate Airlines","Domestic",
20407,"Corporate Airlines","Domestic",
20408,"Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo","Domestic",
20408,"Tatonduk Outfitters Limited d/b/a Tatonduk Flying Service","Domestic",
20408,"Tatonduk Outfitters Limited d/b/a Tatonduk Flying Service","Domestic",
20408,"Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo","Domestic",
20408,"Tatonduk Outfitters Limited d/b/a Tatonduk Flying Service","Domestic",
20409,"JetBlue Airways","Latin America",
20409,"JetBlue Airways","Domestic",
20409,"JetBlue Airways","Latin America",
20409,"JetBlue Airways","Domestic",
20410,"Celtic Tech Jet Ltd.","International",
20411,"Arizona Express","Domestic",
20411,"Arizona Express","Domestic",
20412,"Nations Air Express Inc.","Domestic",
20413,"Skagway Air Service","Domestic",
20413,"Skagway Air Service","Domestic",
20413,"Skagway Air Service","Domestic",
20413,"Skagway Air Service","Domestic",
20414,"Executive Air Charter","Domestic",
20414,"Executive Airlines","Latin America",
20414,"Executive Airlines","Domestic",
20414,"Executive Airlines","Latin America",
20414,"Executive Airlines","Domestic",
20415,"North American Airlines","Latin America",
20415,"North American Airlines","Domestic",
20415,"North American Airlines","Latin America",
20415,"North American Airlines","Domestic",
20415,"North American Airlines","Latin America",
20415,"North American Airlines","Domestic",
20416,"Spirit Air Lines","Domestic",
20416,"Spirit Air Lines","Latin America",
20416,"Spirit Air Lines","Domestic",
20416,"Spirit Air Lines","Domestic",
20416,"Spirit Air Lines","Latin America",
20417,"Comair Inc.","Domestic",
20417,"Comair Inc.","Latin America",
20417,"Comair Inc.","Domestic",
20417,"Comair Inc.","Domestic",
20417,"Comair Inc.","Domestic",
20418,"Chautauqua Airlines Inc.","Domestic",
20418,"Chautauqua Airlines Inc.","Domestic",
20418,"Chautauqua Airlines Inc.","Atlantic",
20418,"Chautauqua Airlines Inc.","Domestic",
20418,"Chautauqua Airlines Inc.","Domestic",
20419,"Aerolineas Nicaraguenses","International",
20420,"UltrAir","International",
20420,"UltrAir","Domestic",
20420,"UltrAir","System",
20420,"Airline Of The Americas","International",
20420,"Airline Of The Americas","Domestic",
20420,"Airline Of The Americas","System",
20421,"Sky King Inc.","International",
20421,"Sky King Inc.","Domestic",
20421,"Sky King Inc.","System",
20421,"Sky King Inc.","International",
20421,"Sky King Inc.","Domestic",
20421,"Sky King Inc.","System",
20421,"Sky King Inc.","International",
20421,"Sky King Inc.","Domestic",
20421,"Sky King Inc.","International",
20421,"Sky King Inc.","Domestic",
20421,"Sky King Inc.","System",
20422,"Sun Country Airlines d/b/a MN Airlines","Latin America",
20422,"Sun Country Airlines d/b/a MN Airlines","Domestic",
20422,"Sun Country Airlines","International",
20422,"Sun Country Airlines","Domestic",
20422,"Sun Country Airlines","Latin America",
20422,"Sun Country Airlines","International",
20422,"Sun Country Airlines","Domestic",
20422,"Sun Country Airlines","International",
20422,"Sun Country Airlines","Domestic",
20422,"Sun Country Airlines","System",
20423,"USA 3000 Airlines","International",
20423,"USA 3000 Airlines","Domestic",
20423,"USA 3000 Airlines","International",
20423,"USA 3000 Airlines","Domestic",
20423,"USA 3000 Airlines","International",
20423,"USA 3000 Airlines","Domestic",
20424,"Eagle Canyon Airlines d/b/a Scenic Airlines","Domestic",
20424,"Eagle Canyon Airlines","Domestic",
20424,"Scenic Airlines Inc. d/b/a Scenic Airlines","Domestic",
20424,"Eagle Canyon Airlines d/b/a Scenic Airlines","Domestic",
20424,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines","Domestic",
20425,"Viscount Air Service Inc.","International",
20425,"Viscount Air Service Inc.","Domestic",
20425,"Viscount Air Service Inc.","System",
20426,"Vieques Air Link Inc.","Domestic",
20426,"Vieques Air Link Inc.","Domestic",
20427,"Piedmont Airlines","Domestic",
20427,"Piedmont Airlines","Domestic",
20427,"Piedmont Airlines","Domestic",
20427,"Piedmont Airlines","Domestic",
20428,"Volga-Dnepr Airlines","International",
20428,"Volga-Dnepr Airlines","International",
20429,"Aero Laguna S.A. De C.V.","International",
20430,"Aerodan S.A. De C.V.","International",
20431,"Aero Rentas De Coahuila S.A. De C.V.","International",
20432,"Aerotaxis De Aguascalientes S.A. De C.V.","International",
20433,"Servicios Aeronauticos Z S.A. De C.V.","International",
20434,"Taxirey S.A. De C.V.","International",
20435,"Frontier Airlines Inc.","Domestic",
20436,"Frontier Airlines Inc.","Latin America",
20436,"Frontier Airlines Inc.","Domestic",
20436,"Frontier Airlines Inc.","Latin America",
20436,"Frontier Airlines Inc.","International",
20436,"Frontier Airlines Inc.","Domestic",
20436,"Frontier Airlines Inc.","Domestic",
20437,"AirTran Airways Corporation","Latin America",
20437,"AirTran Airways Corporation","Domestic",
20437,"AirTran Airways Corporation","Domestic",
20437,"AirTran Airways Corporation","Latin America",
20437,"AirTran Airways Corporation","Domestic",
20438,"Air Club International","International",
20439,"Homer Air","Domestic",
20440,"Lineas Aereas Del Caribe","International",
20441,"Legend Airlines","Domestic",
20442,"Varig Logistica S/A","International",
20443,"Island Air Service","Domestic",
20443,"Island Air Service","Domestic",
20443,"Island Air Service","Domestic",
20443,"Island Air Service","Domestic",
20443,"Island Air Service","Domestic",
20444,"Excel Airways","International",
20445,"Commutair Aka Champlain Enterprises, Inc.","Domestic",
20445,"Commutair Aka Champlain Enterprises, Inc.","Domestic",
20445,"Commutair Aka Champlain Enterprises, Inc.","Domestic",
20446,"Aerotransportes Mas De Crga","International",
20446,"Aerotransportes Mas De Crga","International",
20446,"Aerotransportes Mas De Crga","International",
20447,"USA Jet Airlines Inc.","International",
20447,"USA Jet Airlines Inc.","System",
20447,"USA Jet Airlines Inc.","International",
20447,"USA Jet Airlines Inc.","Domestic",
20447,"USA Jet Airlines Inc.","International",
20447,"USA Jet Airlines Inc.","Domestic",
20447,"USA Jet Airlines Inc.","International",
20447,"USA Jet Airlines Inc.","System",
20447,"USA Jet Airlines Inc.","International",
20447,"USA Jet Airlines Inc.","Domestic",
20447,"USA Jet Airlines Inc.","International",
20447,"USA Jet Airlines Inc.","Domestic",
20447,"USA Jet Airlines Inc.","International",
20447,"USA Jet Airlines Inc.","Domestic",
20448,"Shuttle America Corp.","Domestic",
20448,"Shuttle America Corp.","Domestic",
20448,"Shuttle America Corp.","Domestic",
20448,"Shuttle America Corp.","Domestic",
20449,"Aero-Services-Corporate","International",
20450,"Omega Air Holdings d/b/a Focus Air","International",
20450,"Omega Air Holdings d/b/a Focus Air","Domestic",
20450,"Omega Air Holdings d/b/a Focus Air","System",
20450,"Omega Air Holdings d/b/a Focus Air","International",
20450,"Omega Air Holdings d/b/a Focus Air","Domestic",
20450,"Omega Air Holdings d/b/a Focus Air","System",
20451,"Transmile Air Service","International",
20452,"Republic Airlines","Atlantic",
20452,"Republic Airlines","Latin America",
20452,"Republic Airlines","Domestic",
20452,"Republic Airlines","Domestic",
20452,"Republic Airlines","Domestic",
20452,"Republic Airlines","Domestic",
20453,"Airborne Express Inc.","Domestic",
20453,"Airborne Express Inc.","Domestic",
20453,"ABX Air Inc","Domestic",
20453,"ABX Air Inc","Atlantic",
20453,"ABX Air Inc","Pacific",
20453,"ABX Air Inc","Domestic",
20453,"ABX Air Inc","Atlantic",
20453,"ABX Air Inc","Pacific",
20453,"Airborne Express Inc.","Domestic",
20454,"EOS Airlines, Inc.","Atlantic",
20454,"EOS Airlines, Inc.","Atlantic",
20455,"Grant Aviation","Domestic",
20455,"Grant Aviation","Domestic",
20455,"Grant Aviation","Domestic",
20455,"Grant Aviation","Domestic",
20455,"Grant Aviation","Domestic",
20456,"Air Foyle Limited","International",
20500,"GoJet Airlines LLC d/b/a United Express","Domestic",
20500,"GoJet Airlines LLC d/b/a United Express","Domestic",
20501,"Morningstar Air Express","International",
20502,"MAXjet","Domestic",
20502,"MAXjet","Domestic",
20502,"MAXjet","Atlantic",
20502,"MAXjet","Latin America",
20502,"MAXjet","Atlantic",
20502,"MAXjet","Latin America",
21007,"Abaco Air, Ltd.","International",
21008,"Challenge Air Luftverkehrs GmbH","International",
21022,"PM Air, LLC","Domestic",
21022,"PM Air, LLC","Domestic",
21029,"Harris Air Services","Domestic",
21035,"Tyrolean Jet Service","International",
21036,"Executive Airlines, SL","International",
21040,"Titan Airways","International",
21059,"TUI Airlines Nederland B.V.","International",
21061,"Aerounion Aerotransporte de Carga Union SA de CV","International",
21061,"Aerounion ( Aerotransporte de Carga Union SA de CV","International",
21069,"Cargo 360, Inc.","Domestic",
21069,"Cargo 360, Inc.","Pacific",
21070,"Globespan Airways Limited d/b/a Flyglobespan","International",
21074,"Arrow Panama","International",
21080,"Tradewind Aviation","Domestic",
21084,"LAN Argentina","International",
21089,"US Helicopter Corporation","Domestic",
21094,"Comlux Aviation, AG","International",
21099,"NetJets Transportes Aereos, S.A.","International",
21107,"Etihad Airways","International",
21111,"Pacific Airways, Inc.","Domestic",
21116,"Flyjet Limited d/b/a Silverjet","International",
21117,"TravelspanGT, Inc. S.A.","International",
21118,"Zeal 320","International",
21121,"Elysair d/b/a L'Avion","International",
21126,"ANA & JP Express Co. Ltd.","International",
21131,"VistaJet Luftfahrtunternehmen GmbH","International",
21132,"Master Top Linhas Aereas Ltd.","International",
21134,"JetClub AG","International",
21136,"Flair Airlines Ltd.","International",
21142,"Avior Airlines, C.A.","International",
21147,"Flying Service N.V.","International",
21148,"Master Top Linhas Aereas, Ltda.","International",
21158,"Global Jet Austria, GmbH","International",
21160,"Global Jet Luxembourg, Sa","International",
21161,"Swift Air, LLC","Domestic",
21161,"Swift Air, LLC","Domestic",
21161,"Swift Air, LLC","Domestic",
21167,"Compass Airlines","Domestic",
21167,"Compass Airlines","Latin America",
21167,"Compass Airlines","Domestic",
21167,"Compass Airlines","Latin America",
21171,"Virgin America","Domestic",
21171,"Virgin America","Domestic",
21171,"Virgin America","Latin America",
21171,"Virgin America","Domestic",
21171,"Virgin America","Latin America",
21177,"Skybus Airlines, Inc.","Domestic",
21181,"Skyservice Airlines, Inc.","International",
21186,"DCA","International",
21192,"Eurofly S.p.A","International",
21196,"ACM AIR CHARTER GmbH","International",
21201,"Jade Cargo International","International",
21202,"CAT Aviation","International",
21205,"Inter Island Airways, d/b/a Inter Island Air","Domestic",
21212,"Polar Airlines de Mexico d/b/a Nova Air","International",
21217,"Lynx Aviation d/b/a Frontier Airlines","Domestic",
21217,"Lynx Aviation d/b/a Frontier Airlines","Domestic",
21217,"Lynx Aviation d/b/a Frontier Airlines","Domestic",
21221,"Vladivostok Air","International",
21226,"Porter Airlines, Inc.","International",
21231,"Sunwing Airlines Inc.","International",
21236,"Vision Airlines","Domestic",
21236,"Vision Airlines","Latin America",
21236,"Vision Airlines","Domestic",
21236,"Vision Airlines","Domestic",
21236,"Vision Airlines","Latin America",
21236,"Vision Airlines","Domestic",
21242,"Mokulele Flight Services, Inc.","Domestic",
21242,"Mokulele Flight Services, Inc.","Domestic",
21247,"Star Air A/S","International",
21248,"Metropix UK, LLP.","International",
21253,"Multi-Aero, Inc. d/b/a Air Choice One","Domestic",
21258,"Santa Barbara Airlines, C.A","International",
21261,"Jet Airways (India) Limited","International",
21262,"Qatar Airways (Q.C.S.C)","International",
21266,"Yangtze River Express Airlines Company","International",
21271,"Hainan Airlines Company Limited","International",
21281,"JetAlliance Flugbetriebs d/b/a JAF Airservice","International",
21287,"Open Skies","International",
21294,"Aeromexico Travel","International",
21302,"Pan American World Airways Dominicana","International",
21306,"TAG Aviation S.A.","International",
21308,"TAG Aviation (UK) Ltd.","International",
21309,"TAG Aviation Espana S.L.","International",
21312,"Air Greco, Inc., d/b/a Wings Air","Domestic",
21317,"Corporatejets, XXI","International",
21323,"Aerosur","International",
21326,"Great Wall Airlines Company Limited","International",
21331,"Comlux Malta, Ltd.","International",
21342,"Aeroenlaces Nacionales, S.A. de C.V. d/b/a VivaAerobus","International",
21346,"Ocean Sky (UK) Limited","International",
21351,"Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)","International",
21352,"Avjet Corporation","Domestic",
21356,"Jetstar Airways Pty Limited","International",
21361,"Air Berlin PLC and CO","International",
21366,"XL Airways France","International",
21373,"Aeroservices Executive","International",
21376,"Lan Colombia","International",
21382,"Comlux Malta Ltd.","International",
21386,"Air Excursions LLC","Domestic",
21386,"Air Excursions LLC","Domestic",
21395,"Virgin Blue International Airlines t/a V Australia","International",
21402,"Prescott Support Company, Inc.","Domestic",
21402,"Prescott Support Company, Inc.","International",
21402,"Prescott Support Company, Inc.","System",
21406,"Acropolis Aviation Ltd.","International",
21407,"Swiss Air Ambulance","International",
21411,"Insel Air International B V","International",
21411,"Insel Air International B V","International",
21416,"Jin Air Co Ltd.","International",
21421,"Jet Aviation Business Jets AG","International",
21423,"Unijet","International",
21427,"AeroLogic GmbH","International",
21433,"Meridiana S.p.A","International",
21434,"Corsair","International",
21434,"Corsair International","International",
21437,"Chartright Air Inc.","International",
21438,"Hapag-Lloyd Executive GmbH","International",
21438,"Hapag-Lloyd Express GmbH","International",
21439,"London Air Services Limited","International",
21440,"Air Alsie A/S","International",
21447,"Albinati Aeronautics SA","International",
21452,"Skymark Airlines Inc.","International",
21463,"Aerovias de Intergracian Regional","International",
21467,"Arik Air International","International",
21477,"Charter Air Transport, Inc.","Domestic",
21477,"Via Airlines d/b/a Charter Air Transport","Domestic",
21487,"AirBridgeCargo Airlines Limited","International",
21492,"Dynamic Airways, LLC","International",
21492,"Dynamic Airways, LLC","Domestic",
21492,"Dynamic Airways, LLC","International",
21492,"Dynamic Airways, LLC","Domestic",
21492,"Dynamic Airways, LLC","System",
21503,"Island Airlines LLC","Domestic",
21507,"Aerolineas Galapagos S A Aerogal","International",
21512,"Travel Service, a.s.","International",
21518,"KaiserAir, Inc.","Domestic",
21522,"Alsek Air","Domestic",
21528,"Transportes Aeromar S.A de C.V","International",
21532,"Air Finland Ltd.","International",
21548,"International Jet Management GmbH","International",
21549,"Jet link AG","International",
21552,"TUI Airlines Belgium N.V. d/b/a Jetairfly","International",
21557,"Sichuan Airlines Co Ltd.","International",
21562,"Exec Direct Aviation Services Limited","International",
21567,"Brussels Airlines N.V.","International",
21568,"VistaJet Limited","International",
21569,"Lauda Motion GmbH","International",
21569,"Amira Air GmbH","International",
21570,"Star Marianas Air Inc.","Domestic",
21573,"Bertelsmann Aviation GmbH","International",
21574,"Air Company Yakutia","International",
21577,"Rhoades Aviation dba Transair","System",
21577,"Rhoades Aviation dba Transair","International",
21577,"Rhoades Aviation dba Transair","Domestic",
21578,"ABC Aerolineas SA de CV dba Interjet","International",
21579,"Norwegian Air Shuttle ASA","International",
21580,"Cargolux Italia SpA","International",
21582,"Reeve Air Alaska, LLC","Domestic",
21587,"Tame Linea Aerea del Ecuador Tme EP","International",
21589,"Twin Cities Air Service LLC","Domestic",
21590,"Gainjet Aviation SA","International",
21592,"Jeju Air Co Ltd.","International",
21594,"Scott Air LLC dba Island Air Express","Domestic",
21594,"Scott Air LLC dba Island Air Express","Domestic",
21596,"Ultimate JetCharters LLC dba Ultimate Air Shuttle","Domestic",
21597,"JSC The 224th Flight Unit State Airlines","International",
21598,"WOW Air ehf","International",
21599,"Boutique Air","Domestic",
21601,"Dassault Falcon Service","International",
21605,"VRG Linhas Aereas S A","International",
21607,"Fly Jamaica Airways Limited","International",
21608,"Ukraine International Airlines","International",
21610,"Air Canada rouge LP","International",
21611,"Sky Regional Airlines Inc.","International",
21613,"Makani Kai Air Charters","Domestic",
21613,"Makani Kai Air Charters","Domestic",
21614,"City Wings Inc dba Seaflight","Domestic",
21615,"Air Charter, Inc d/b/a Air Flamenco","Domestic",
21618,"Sun Air Express LLC dba Sun Air International","Domestic",
21618,"Sun Air Express LLC dba Sun Air International","Domestic",
21623,"SkyBahamas Airlines Ltd.","International",
21624,"Jet2.com","International",
21626,"Dreamjet SAS Dba La Compagnie","International",
21629,"Western Global","International",
21629,"Western Global","Domestic",
21630,"Comlux Aruba NV","International",
21631,"Orange Air","System",
21631,"Orange Air","Domestic",
21631,"Orange Air","International",
21634,"Aloha Air Cargo","Domestic",
21635,"Corporate Flight Management Inc.d/b/a Crystal Luxury Air","Domestic",
21635,"Corporate Flight Management Inc.","Domestic",
21635,"CFM Inc d/b/a Contour Airlines","Domestic",
21636,"Gem Air LLC","Domestic",
21638,"Azul Linhas Aereas Brazileiras S A","International",
21645,"Songbird Airways Inc.","International",
21645,"Songbird Airways Inc.","Domestic",
21645,"Sky King Inc.","International",
21645,"Sky King Inc.","Domestic",
21646,"Blue Jet SP Z o o","International",
21648,"SkyGreece Airlines S A","International",
21649,"Mjet GmbH","International",
21650,"Eastern Airlines Group Inc.","International",
21650,"Eastern Airlines Group Inc.","Domestic",
21651,"Albinati aviation Limited","International",
21652,"Jet Aviation Flight Services, Inc.","International",
21652,"Jet Aviation Flight Services, Inc.","Domestic",
21653,"Menagerie Enterprises Inc d/b/a Monarch Air","Domestic",
21655,"Erickson Helicopters","Domestic",
21656,"ABS JETS A.S","International",
21657,"Air Asia X Berhad dba Airasia X","International",
21659,"Air Busan","International",
21660,"Air Medical Ltd.","International",
21667,"Oceanair Linhas Aereas S A","International",
21668,"Altius Aviation LLC","Domestic",
21669,"Aviation Partners of Boynton Beach LLC d/b/a Hummingbird Air","Domestic",
21670,"Fast Colombia SAS d/b/a Viva Colombia","International",
21672,"Inselair Aruba NV","International",
21673,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit","Domestic",
21674,"Compagnie Aerienne Inter Regionale Express dba Air Antilles Express & Air Guyane","International",
21677,"Cebu Air Inc d/b/a Cebu Pacific Air","International",
21692,"Azerbaijan Airlines CJSC","International",
21693,"Cavok Air LLC","International",
21694,"Silk Way West Airlines","International",
21697,"Orenburg Airlines","International",
21702,"WestJet Encore Ltd.","International",
21707,"Hong Kong Airlines Limited","International",
21712,"Elite Airways LLC","International",
21712,"Elite Airways LLC","Domestic",
21712,"Elite Airways LLC","System",
21718,"Delux Public Charter LLC","Domestic",
21728,"Eurowings GmbH","International",
21733,"Abelag Aviation AG","International",
21735,"Longtail Aviation Ltd.","International",
21738,"Air Serbia","International",
21743,"Tropic Ocean Airways LLC","Domestic",
21745,"LIMA NY Corp d/b/a Fly The Whale d/b/a Tailwind","Domestic",
21749,"Talofa Airways Limited","International",
21754,"21 Air LLC","System",
21754,"21 Air LLC","International",
21754,"21 Air LLC","Domestic",
21760,"Luxaviation S A","International",
21764,"Trans Northern Airways d/b/a Air Unlimited Charter Services","Domestic",
21770,"Xiamen Airlines Co., Ltd.","International",
21774,"Air Philippines Corp d/b/a Airphil Express, Philippines Airlines","International",
21780,"Cargologicair Limited","International",
21781,"Eastar Jet Co Ltd.","International",
21785,"Hong Kong Express Airways Limited","International",
21809,"Maine Aviation Aircraft Charter, LLC","Domestic",
