,ORIGIN_CITY_NAME,AIRLINE_ID,DEST_CITY_NAME
319739,"Boston, MA",19977,"Denver, CO"
319741,"Boston, MA",19977,"Chicago, IL"
319780,"Boston, MA",19977,"San Francisco, CA"
319826,"Boston, MA",19977,"Washington, DC"
319849,"Boston, MA",19977,"Washington, DC"
319918,"Boston, MA",19977,"San Francisco, CA"
319937,"Boston, MA",19977,"Denver, CO"
319943,"Boston, MA",19977,"Chicago, IL"
320003,"Boston, MA",19977,"San Francisco, CA"
320009,"Boston, MA",19977,"Denver, CO"
320035,"Boston, MA",19977,"Houston, TX"
320064,"Boston, MA",19977,"Newark, NJ"
320084,"Boston, MA",19977,"Chicago, IL"
320089,"Boston, MA",19977,"Los Angeles, CA"
320167,"Boston, MA",19977,"Chicago, IL"
320615,"Boston, MA",19977,"Chicago, IL"
320627,"Boston, MA",19977,"Newark, NJ"
320660,"Boston, MA",19977,"Newark, NJ"
320674,"Boston, MA",19977,"Chicago, IL"
320679,"Boston, MA",19977,"San Francisco, CA"
320682,"Boston, MA",19977,"Newark, NJ"
320744,"Boston, MA",19977,"San Francisco, CA"
320748,"Boston, MA",19977,"Newark, NJ"
320790,"Boston, MA",19977,"Newark, NJ"
320828,"Boston, MA",19977,"Newark, NJ"
320986,"Boston, MA",19977,"Newark, NJ"
320988,"Boston, MA",19977,"San Francisco, CA"
321006,"Boston, MA",19977,"Newark, NJ"
321114,"Boston, MA",19977,"Houston, TX"
321148,"Boston, MA",19977,"Chicago, IL"
321154,"Boston, MA",19977,"San Francisco, CA"
321325,"Boston, MA",19977,"Denver, CO"
321354,"Boston, MA",19977,"Washington, DC"
321388,"Boston, MA",19977,"Washington, DC"
321441,"Boston, MA",19977,"Los Angeles, CA"
321446,"Boston, MA",19977,"San Francisco, CA"
321454,"Boston, MA",19977,"Chicago, IL"
321467,"Boston, MA",19977,"Denver, CO"
321469,"Boston, MA",19977,"Chicago, IL"
321509,"Boston, MA",19977,"San Francisco, CA"
321554,"Boston, MA",19977,"Washington, DC"
321576,"Boston, MA",19977,"Washington, DC"
321644,"Boston, MA",19977,"San Francisco, CA"
321662,"Boston, MA",19977,"Denver, CO"
321668,"Boston, MA",19977,"Chicago, IL"
321728,"Boston, MA",19977,"San Francisco, CA"
321734,"Boston, MA",19977,"Denver, CO"
321760,"Boston, MA",19977,"Houston, TX"
321789,"Boston, MA",19977,"Newark, NJ"
321809,"Boston, MA",19977,"Chicago, IL"
321814,"Boston, MA",19977,"Los Angeles, CA"
321890,"Boston, MA",19977,"Chicago, IL"
321944,"Boston, MA",19977,"Chicago, IL"
321950,"Boston, MA",19977,"San Francisco, CA"
322120,"Boston, MA",19977,"Denver, CO"
322149,"Boston, MA",19977,"Washington, DC"
322183,"Boston, MA",19977,"Washington, DC"
322236,"Boston, MA",19977,"Los Angeles, CA"
322241,"Boston, MA",19977,"San Francisco, CA"
322249,"Boston, MA",19977,"Chicago, IL"
322262,"Boston, MA",19977,"Denver, CO"
322264,"Boston, MA",19977,"Chicago, IL"
322305,"Boston, MA",19977,"San Francisco, CA"
322352,"Boston, MA",19977,"Washington, DC"
322375,"Boston, MA",19977,"Washington, DC"
322444,"Boston, MA",19977,"San Francisco, CA"
322463,"Boston, MA",19977,"Denver, CO"
322469,"Boston, MA",19977,"Chicago, IL"
322530,"Boston, MA",19977,"San Francisco, CA"
322536,"Boston, MA",19977,"Denver, CO"
322562,"Boston, MA",19977,"Houston, TX"
322591,"Boston, MA",19977,"Newark, NJ"
322611,"Boston, MA",19977,"Chicago, IL"
322616,"Boston, MA",19977,"Los Angeles, CA"
322669,"Boston, MA",20416,"Chicago, IL"
322670,"Boston, MA",20416,"Chicago, IL"
322671,"Boston, MA",20416,"Chicago, IL"
322672,"Boston, MA",20416,"Chicago, IL"
322673,"Boston, MA",20416,"Chicago, IL"
322848,"Boston, MA",19977,"Chicago, IL"
323003,"Boston, MA",19977,"Newark, NJ"
323098,"Boston, MA",19977,"Chicago, IL"
323104,"Boston, MA",19977,"Newark, NJ"
323130,"Boston, MA",19977,"Houston, TX"
323150,"Boston, MA",19977,"Houston, TX"
323161,"Boston, MA",19977,"Houston, TX"
323242,"Boston, MA",19977,"Chicago, IL"
323254,"Boston, MA",19977,"Newark, NJ"
323286,"Boston, MA",19977,"Newark, NJ"
323300,"Boston, MA",19977,"Chicago, IL"
323305,"Boston, MA",19977,"San Francisco, CA"
323308,"Boston, MA",19977,"Newark, NJ"
323368,"Boston, MA",19977,"San Francisco, CA"
323371,"Boston, MA",19977,"Newark, NJ"
323413,"Boston, MA",19977,"Newark, NJ"
323451,"Boston, MA",19977,"Newark, NJ"
323612,"Boston, MA",19977,"Newark, NJ"
323614,"Boston, MA",19977,"San Francisco, CA"
323632,"Boston, MA",19977,"Newark, NJ"
323742,"Boston, MA",19977,"Houston, TX"
323776,"Boston, MA",19977,"Chicago, IL"
323782,"Boston, MA",19977,"San Francisco, CA"
323860,"Boston, MA",19977,"Houston, TX"
323889,"Boston, MA",19977,"Newark, NJ"
323906,"Boston, MA",19977,"Chicago, IL"
323908,"Boston, MA",19977,"Los Angeles, CA"
323984,"Boston, MA",19977,"Chicago, IL"
324127,"Boston, MA",19977,"Newark, NJ"
324215,"Boston, MA",19977,"Chicago, IL"
324221,"Boston, MA",19977,"Newark, NJ"
324247,"Boston, MA",19977,"Houston, TX"
324275,"Boston, MA",19977,"Houston, TX"
324349,"Boston, MA",19977,"Chicago, IL"
324361,"Boston, MA",19977,"Newark, NJ"
324393,"Boston, MA",19977,"Newark, NJ"
324405,"Boston, MA",19977,"Chicago, IL"
324410,"Boston, MA",19977,"San Francisco, CA"
324413,"Boston, MA",19977,"Newark, NJ"
324471,"Boston, MA",19977,"San Francisco, CA"
324515,"Boston, MA",19977,"Newark, NJ"
324553,"Boston, MA",19977,"Newark, NJ"
324705,"Boston, MA",19977,"Newark, NJ"
324707,"Boston, MA",19977,"San Francisco, CA"
324721,"Boston, MA",19977,"Newark, NJ"
324825,"Boston, MA",19977,"Houston, TX"
324920,"Boston, MA",19977,"Denver, CO"
324951,"Boston, MA",19977,"Washington, DC"
324983,"Boston, MA",19977,"Washington, DC"
325038,"Boston, MA",19977,"San Francisco, CA"
325046,"Boston, MA",19977,"Chicago, IL"
325058,"Boston, MA",19977,"Denver, CO"
325060,"Boston, MA",19977,"Chicago, IL"
325100,"Boston, MA",19977,"San Francisco, CA"
325145,"Boston, MA",19977,"Washington, DC"
325168,"Boston, MA",19977,"Washington, DC"
325237,"Boston, MA",19977,"San Francisco, CA"
325261,"Boston, MA",19977,"Chicago, IL"
325320,"Boston, MA",19977,"San Francisco, CA"
325326,"Boston, MA",19977,"Denver, CO"
325376,"Boston, MA",19977,"Chicago, IL"
325380,"Boston, MA",19977,"San Francisco, CA"
325547,"Boston, MA",19977,"Denver, CO"
325576,"Boston, MA",19977,"Washington, DC"
325579,"Boston, MA",19977,"San Francisco, CA"
325612,"Boston, MA",19977,"Washington, DC"
325665,"Boston, MA",19977,"Los Angeles, CA"
325677,"Boston, MA",19977,"Chicago, IL"
325688,"Boston, MA",19977,"Denver, CO"
325690,"Boston, MA",19977,"Chicago, IL"
325695,"Boston, MA",19977,"San Francisco, CA"
325729,"Boston, MA",19977,"San Francisco, CA"
325770,"Boston, MA",19977,"Washington, DC"
325794,"Boston, MA",19977,"Washington, DC"
325849,"Boston, MA",19977,"Newark, NJ"
325861,"Boston, MA",19977,"San Francisco, CA"
325881,"Boston, MA",19977,"Denver, CO"
325887,"Boston, MA",19977,"Chicago, IL"
325952,"Boston, MA",19977,"Denver, CO"
326007,"Boston, MA",19977,"Newark, NJ"
326027,"Boston, MA",19977,"Chicago, IL"
326031,"Boston, MA",19977,"Los Angeles, CA"
326088,"Boston, MA",19977,"Houston, TX"
326107,"Boston, MA",19977,"Chicago, IL"
326250,"Boston, MA",19977,"Newark, NJ"
326354,"Boston, MA",19977,"Chicago, IL"
326361,"Boston, MA",19977,"Newark, NJ"
326388,"Boston, MA",19977,"Houston, TX"
326408,"Boston, MA",19977,"Houston, TX"
326422,"Boston, MA",19977,"Houston, TX"
326428,"Boston, MA",19977,"Chicago, IL"
326508,"Boston, MA",19977,"Newark, NJ"
326545,"Boston, MA",19977,"Newark, NJ"
326558,"Boston, MA",19977,"Chicago, IL"
327620,"Boston, MA",21171,"San Francisco, CA"
327623,"Boston, MA",21171,"San Francisco, CA"
327626,"Boston, MA",21171,"Los Angeles, CA"
327627,"Boston, MA",21171,"Los Angeles, CA"
327629,"Boston, MA",21171,"Los Angeles, CA"
327842,"Boston, MA",19977,"Newark, NJ"
328014,"Boston, MA",19977,"Newark, NJ"
328016,"Boston, MA",19977,"San Francisco, CA"
328115,"Boston, MA",19977,"Newark, NJ"
328144,"Boston, MA",19977,"Houston, TX"
328160,"Boston, MA",21171,"San Francisco, CA"
328218,"Boston, MA",21171,"San Francisco, CA"
328221,"Boston, MA",21171,"San Francisco, CA"
328222,"Boston, MA",21171,"San Francisco, CA"
328225,"Boston, MA",21171,"Los Angeles, CA"
328226,"Boston, MA",21171,"Los Angeles, CA"
328228,"Boston, MA",21171,"Los Angeles, CA"
328364,"Boston, MA",21171,"San Francisco, CA"
328367,"Boston, MA",21171,"San Francisco, CA"
328370,"Boston, MA",21171,"Los Angeles, CA"
328371,"Boston, MA",21171,"Los Angeles, CA"
328373,"Boston, MA",21171,"Los Angeles, CA"
328566,"Boston, MA",21171,"San Francisco, CA"
328569,"Boston, MA",21171,"San Francisco, CA"
328572,"Boston, MA",21171,"Los Angeles, CA"
328573,"Boston, MA",21171,"Los Angeles, CA"
328575,"Boston, MA",21171,"Los Angeles, CA"
329255,"Boston, MA",21171,"San Francisco, CA"
329258,"Boston, MA",21171,"San Francisco, CA"
329261,"Boston, MA",21171,"Los Angeles, CA"
329262,"Boston, MA",21171,"Los Angeles, CA"
329264,"Boston, MA",21171,"Los Angeles, CA"
329752,"Boston, MA",19393,"Atlanta, GA"
329753,"Boston, MA",19393,"Atlanta, GA"
329754,"Boston, MA",19393,"Atlanta, GA"
329755,"Boston, MA",19393,"Austin, TX"
329756,"Boston, MA",19393,"Nashville, TN"
329757,"Boston, MA",19393,"Nashville, TN"
329758,"Boston, MA",19393,"Nashville, TN"
329759,"Boston, MA",19393,"Baltimore, MD"
329760,"Boston, MA",19393,"Baltimore, MD"
329761,"Boston, MA",19393,"Baltimore, MD"
329762,"Boston, MA",19393,"Baltimore, MD"
329763,"Boston, MA",19393,"Baltimore, MD"
329764,"Boston, MA",19393,"Baltimore, MD"
329765,"Boston, MA",19393,"Baltimore, MD"
329766,"Boston, MA",19393,"Baltimore, MD"
329767,"Boston, MA",19393,"Baltimore, MD"
329768,"Boston, MA",19393,"Columbus, OH"
329769,"Boston, MA",19393,"Columbus, OH"
329770,"Boston, MA",19393,"Dallas, TX"
329771,"Boston, MA",19393,"Denver, CO"
329772,"Boston, MA",19393,"Denver, CO"
329773,"Boston, MA",19393,"Denver, CO"
329774,"Boston, MA",19393,"Houston, TX"
329775,"Boston, MA",19393,"Houston, TX"
329776,"Boston, MA",19393,"Indianapolis, IN"
329777,"Boston, MA",19393,"Indianapolis, IN"
329778,"Boston, MA",19393,"Kansas City, MO"
329779,"Boston, MA",19393,"Chicago, IL"
329780,"Boston, MA",19393,"Chicago, IL"
329781,"Boston, MA",19393,"Chicago, IL"
329782,"Boston, MA",19393,"Chicago, IL"
329783,"Boston, MA",19393,"Chicago, IL"
329784,"Boston, MA",19393,"Milwaukee, WI"
329785,"Boston, MA",19393,"Milwaukee, WI"
329786,"Boston, MA",19393,"St. Louis, MO"
329787,"Boston, MA",19393,"St. Louis, MO"
332606,"Boston, MA",19393,"Baltimore, MD"
332607,"Boston, MA",19393,"Baltimore, MD"
332608,"Boston, MA",19393,"Columbus, OH"
332609,"Boston, MA",19393,"Columbus, OH"
332610,"Boston, MA",19393,"Dallas, TX"
332611,"Boston, MA",19393,"Denver, CO"
332612,"Boston, MA",19393,"Denver, CO"
332613,"Boston, MA",19393,"Houston, TX"
332614,"Boston, MA",19393,"Houston, TX"
332615,"Boston, MA",19393,"Indianapolis, IN"
332616,"Boston, MA",19393,"Indianapolis, IN"
332617,"Boston, MA",19393,"Kansas City, MO"
332618,"Boston, MA",19393,"Chicago, IL"
332619,"Boston, MA",19393,"Chicago, IL"
332620,"Boston, MA",19393,"Chicago, IL"
332621,"Boston, MA",19393,"Chicago, IL"
332622,"Boston, MA",19393,"Chicago, IL"
332623,"Boston, MA",19393,"Milwaukee, WI"
332624,"Boston, MA",19393,"Milwaukee, WI"
332625,"Boston, MA",19393,"St. Louis, MO"
332626,"Boston, MA",19393,"St. Louis, MO"
333206,"Boston, MA",19977,"Newark, NJ"
333302,"Boston, MA",19977,"Chicago, IL"
333309,"Boston, MA",19977,"Newark, NJ"
333336,"Boston, MA",19977,"Houston, TX"
333356,"Boston, MA",19977,"Houston, TX"
333367,"Boston, MA",19977,"Houston, TX"
333448,"Boston, MA",19977,"Chicago, IL"
333460,"Boston, MA",19977,"Newark, NJ"
333492,"Boston, MA",19977,"Newark, NJ"
333506,"Boston, MA",19977,"Chicago, IL"
333511,"Boston, MA",19977,"San Francisco, CA"
333514,"Boston, MA",19977,"Newark, NJ"
333574,"Boston, MA",19977,"San Francisco, CA"
333578,"Boston, MA",19977,"Newark, NJ"
333620,"Boston, MA",19977,"Newark, NJ"
333658,"Boston, MA",19977,"Newark, NJ"
333818,"Boston, MA",19977,"Newark, NJ"
333820,"Boston, MA",19977,"San Francisco, CA"
333838,"Boston, MA",19977,"Newark, NJ"
333947,"Boston, MA",19977,"Houston, TX"
335701,"Boston, MA",19393,"Atlanta, GA"
335702,"Boston, MA",19393,"Atlanta, GA"
335703,"Boston, MA",19393,"Atlanta, GA"
335704,"Boston, MA",19393,"Austin, TX"
335705,"Boston, MA",19393,"Nashville, TN"
335706,"Boston, MA",19393,"Nashville, TN"
335707,"Boston, MA",19393,"Nashville, TN"
335708,"Boston, MA",19393,"Baltimore, MD"
335709,"Boston, MA",19393,"Baltimore, MD"
335710,"Boston, MA",19393,"Baltimore, MD"
335711,"Boston, MA",19393,"Baltimore, MD"
335712,"Boston, MA",19393,"Baltimore, MD"
335713,"Boston, MA",19393,"Baltimore, MD"
335714,"Boston, MA",19393,"Baltimore, MD"
335715,"Boston, MA",19393,"Baltimore, MD"
338465,"Boston, MA",19393,"Atlanta, GA"
338466,"Boston, MA",19393,"Atlanta, GA"
338467,"Boston, MA",19393,"Atlanta, GA"
338468,"Boston, MA",19393,"Austin, TX"
338469,"Boston, MA",19393,"Nashville, TN"
338470,"Boston, MA",19393,"Nashville, TN"
338471,"Boston, MA",19393,"Nashville, TN"
338472,"Boston, MA",19393,"Baltimore, MD"
338473,"Boston, MA",19393,"Baltimore, MD"
338474,"Boston, MA",19393,"Baltimore, MD"
338475,"Boston, MA",19393,"Baltimore, MD"
338476,"Boston, MA",19393,"Baltimore, MD"
338477,"Boston, MA",19393,"Baltimore, MD"
338478,"Boston, MA",19393,"Baltimore, MD"
338479,"Boston, MA",19393,"Baltimore, MD"
338480,"Boston, MA",19393,"Baltimore, MD"
338481,"Boston, MA",19393,"Baltimore, MD"
338482,"Boston, MA",19393,"Columbus, OH"
338483,"Boston, MA",19393,"Columbus, OH"
338484,"Boston, MA",19393,"Dallas, TX"
338485,"Boston, MA",19393,"Denver, CO"
338486,"Boston, MA",19393,"Denver, CO"
338487,"Boston, MA",19393,"Houston, TX"
338488,"Boston, MA",19393,"Houston, TX"
338489,"Boston, MA",19393,"Indianapolis, IN"
338490,"Boston, MA",19393,"Indianapolis, IN"
338491,"Boston, MA",19393,"Kansas City, MO"
338492,"Boston, MA",19393,"Chicago, IL"
338493,"Boston, MA",19393,"Chicago, IL"
338494,"Boston, MA",19393,"Chicago, IL"
338495,"Boston, MA",19393,"Chicago, IL"
338496,"Boston, MA",19393,"Chicago, IL"
338497,"Boston, MA",19393,"Milwaukee, WI"
338498,"Boston, MA",19393,"Milwaukee, WI"
338499,"Boston, MA",19393,"St. Louis, MO"
338500,"Boston, MA",19393,"St. Louis, MO"
340741,"Boston, MA",19977,"San Francisco, CA"
340744,"Boston, MA",19977,"Newark, NJ"
340804,"Boston, MA",19977,"San Francisco, CA"
340807,"Boston, MA",19977,"Newark, NJ"
342126,"Boston, MA",19393,"Atlanta, GA"
342127,"Boston, MA",19393,"Atlanta, GA"
342128,"Boston, MA",19393,"Atlanta, GA"
342129,"Boston, MA",19393,"Austin, TX"
342130,"Boston, MA",19393,"Nashville, TN"
342131,"Boston, MA",19393,"Nashville, TN"
342132,"Boston, MA",19393,"Nashville, TN"
342133,"Boston, MA",19393,"Baltimore, MD"
342134,"Boston, MA",19393,"Baltimore, MD"
342135,"Boston, MA",19393,"Baltimore, MD"
342136,"Boston, MA",19393,"Baltimore, MD"
342137,"Boston, MA",19393,"Baltimore, MD"
342138,"Boston, MA",19393,"Baltimore, MD"
342139,"Boston, MA",19393,"Baltimore, MD"
342140,"Boston, MA",19393,"Baltimore, MD"
342141,"Boston, MA",19393,"Baltimore, MD"
342142,"Boston, MA",19393,"Baltimore, MD"
342143,"Boston, MA",19393,"Columbus, OH"
342144,"Boston, MA",19393,"Columbus, OH"
342145,"Boston, MA",19393,"Dallas, TX"
342146,"Boston, MA",19393,"Denver, CO"
342147,"Boston, MA",19393,"Denver, CO"
342148,"Boston, MA",19393,"Denver, CO"
342149,"Boston, MA",19393,"Houston, TX"
342150,"Boston, MA",19393,"Houston, TX"
342151,"Boston, MA",19393,"Indianapolis, IN"
342152,"Boston, MA",19393,"Indianapolis, IN"
342153,"Boston, MA",19393,"Kansas City, MO"
342154,"Boston, MA",19393,"Chicago, IL"
342155,"Boston, MA",19393,"Chicago, IL"
342156,"Boston, MA",19393,"Chicago, IL"
342157,"Boston, MA",19393,"Chicago, IL"
342158,"Boston, MA",19393,"Chicago, IL"
342159,"Boston, MA",19393,"Milwaukee, WI"
342160,"Boston, MA",19393,"Milwaukee, WI"
342161,"Boston, MA",19393,"St. Louis, MO"
342162,"Boston, MA",19393,"St. Louis, MO"
344802,"Boston, MA",19393,"Atlanta, GA"
344803,"Boston, MA",19393,"Atlanta, GA"
344804,"Boston, MA",19393,"Atlanta, GA"
344805,"Boston, MA",19393,"Austin, TX"
344806,"Boston, MA",19393,"Nashville, TN"
344807,"Boston, MA",19393,"Nashville, TN"
344808,"Boston, MA",19393,"Nashville, TN"
344809,"Boston, MA",19393,"Baltimore, MD"
344810,"Boston, MA",19393,"Baltimore, MD"
344811,"Boston, MA",19393,"Baltimore, MD"
344812,"Boston, MA",19393,"Baltimore, MD"
344813,"Boston, MA",19393,"Baltimore, MD"
344814,"Boston, MA",19393,"Baltimore, MD"
344815,"Boston, MA",19393,"Baltimore, MD"
344816,"Boston, MA",19393,"Baltimore, MD"
344817,"Boston, MA",19393,"Baltimore, MD"
344818,"Boston, MA",19393,"Baltimore, MD"
344819,"Boston, MA",19393,"Columbus, OH"
344820,"Boston, MA",19393,"Columbus, OH"
344821,"Boston, MA",19393,"Dallas, TX"
344822,"Boston, MA",19393,"Denver, CO"
344823,"Boston, MA",19393,"Denver, CO"
344824,"Boston, MA",19393,"Denver, CO"
344825,"Boston, MA",19393,"Houston, TX"
344826,"Boston, MA",19393,"Houston, TX"
344827,"Boston, MA",19393,"Indianapolis, IN"
344828,"Boston, MA",19393,"Indianapolis, IN"
344829,"Boston, MA",19393,"Kansas City, MO"
344830,"Boston, MA",19393,"Chicago, IL"
344831,"Boston, MA",19393,"Chicago, IL"
344832,"Boston, MA",19393,"Chicago, IL"
344833,"Boston, MA",19393,"Chicago, IL"
344834,"Boston, MA",19393,"Chicago, IL"
344835,"Boston, MA",19393,"Milwaukee, WI"
344836,"Boston, MA",19393,"Milwaukee, WI"
344837,"Boston, MA",19393,"St. Louis, MO"
344838,"Boston, MA",19393,"St. Louis, MO"
348145,"Boston, MA",19790,"Detroit, MI"
348214,"Boston, MA",19790,"Atlanta, GA"
348242,"Boston, MA",19790,"New York, NY"
348244,"Boston, MA",19790,"New York, NY"
348293,"Boston, MA",19790,"Atlanta, GA"
348365,"Boston, MA",19790,"Atlanta, GA"
348441,"Boston, MA",19790,"Minneapolis, MN"
348443,"Boston, MA",19790,"New York, NY"
348476,"Boston, MA",19790,"New York, NY"
348583,"Boston, MA",19790,"Orlando, FL"
348627,"Boston, MA",19790,"Detroit, MI"
348735,"Boston, MA",19790,"Atlanta, GA"
348753,"Boston, MA",19790,"Detroit, MI"
348781,"Boston, MA",19790,"New York, NY"
349018,"Boston, MA",19790,"Atlanta, GA"
349149,"Boston, MA",19790,"Detroit, MI"
349153,"Boston, MA",19790,"Salt Lake City, UT"
349260,"Boston, MA",19790,"Los Angeles, CA"
349365,"Boston, MA",19790,"Minneapolis, MN"
349455,"Boston, MA",19790,"Los Angeles, CA"
349526,"Boston, MA",19790,"New York, NY"
349595,"Boston, MA",19790,"Minneapolis, MN"
349632,"Boston, MA",19790,"Seattle, WA"
349667,"Boston, MA",19790,"Atlanta, GA"
349724,"Boston, MA",19790,"Atlanta, GA"
349885,"Boston, MA",19790,"Detroit, MI"
349998,"Boston, MA",19790,"Atlanta, GA"
350019,"Boston, MA",19790,"Detroit, MI"
350047,"Boston, MA",19790,"New York, NY"
350313,"Boston, MA",19790,"Atlanta, GA"
350447,"Boston, MA",19790,"Detroit, MI"
350450,"Boston, MA",19790,"Salt Lake City, UT"
350569,"Boston, MA",19790,"Los Angeles, CA"
350698,"Boston, MA",19790,"Minneapolis, MN"
350710,"Boston, MA",19790,"Salt Lake City, UT"
350829,"Boston, MA",19790,"Detroit, MI"
350897,"Boston, MA",19790,"New York, NY"
350902,"Boston, MA",19790,"Atlanta, GA"
350929,"Boston, MA",19790,"New York, NY"
350931,"Boston, MA",19790,"New York, NY"
350978,"Boston, MA",19790,"Atlanta, GA"
351061,"Boston, MA",19790,"Atlanta, GA"
351158,"Boston, MA",19790,"Minneapolis, MN"
351178,"Boston, MA",19790,"Minneapolis, MN"
351208,"Boston, MA",19790,"Minneapolis, MN"
351213,"Boston, MA",19790,"Seattle, WA"
351253,"Boston, MA",19790,"Atlanta, GA"
351310,"Boston, MA",19790,"Atlanta, GA"
351470,"Boston, MA",19790,"New York, NY"
351575,"Boston, MA",19790,"Orlando, FL"
351618,"Boston, MA",19790,"Los Angeles, CA"
351706,"Boston, MA",19790,"New York, NY"
351707,"Boston, MA",19790,"New York, NY"
351709,"Boston, MA",19790,"New York, NY"
351711,"Boston, MA",19790,"New York, NY"
351806,"Boston, MA",19790,"Detroit, MI"
351917,"Boston, MA",19790,"Atlanta, GA"
351938,"Boston, MA",19790,"Detroit, MI"
351968,"Boston, MA",19790,"New York, NY"
352234,"Boston, MA",19790,"Atlanta, GA"
352368,"Boston, MA",19790,"Detroit, MI"
352371,"Boston, MA",19790,"Salt Lake City, UT"
352488,"Boston, MA",19790,"Los Angeles, CA"
352617,"Boston, MA",19790,"Minneapolis, MN"
352629,"Boston, MA",19790,"Salt Lake City, UT"
352720,"Boston, MA",19790,"Los Angeles, CA"
352768,"Boston, MA",20409,"Philadelphia, PA"
352769,"Boston, MA",20409,"Fort Myers, FL"
352770,"Boston, MA",20409,"Charleston, SC"
352773,"Boston, MA",20409,"Las Vegas, NV"
352774,"Boston, MA",20409,"Richmond, VA"
352782,"Boston, MA",20409,"Jacksonville, FL"
352783,"Boston, MA",20409,"Dallas/Fort Worth, TX"
352803,"Boston, MA",20409,"Washington, DC"
352813,"Boston, MA",20409,"Washington, DC"
352836,"Boston, MA",20409,"Detroit, MI"
352837,"Boston, MA",20409,"Charlotte, NC"
352849,"Boston, MA",20409,"Richmond, VA"
352851,"Boston, MA",20409,"Pittsburgh, PA"
352859,"Boston, MA",20409,"New York, NY"
352867,"Boston, MA",20409,"Orlando, FL"
352873,"Boston, MA",20409,"Raleigh/Durham, NC"
352884,"Boston, MA",20409,"Orlando, FL"
352885,"Boston, MA",20409,"Nantucket, MA"
352891,"Boston, MA",20409,"Richmond, VA"
352893,"Boston, MA",20409,"Pittsburgh, PA"
352908,"Boston, MA",20409,"Nantucket, MA"
352917,"Boston, MA",20409,"Washington, DC"
352918,"Boston, MA",20409,"Buffalo, NY"
352925,"Boston, MA",20409,"Charleston, SC"
352930,"Boston, MA",20409,"Pittsburgh, PA"
353560,"Boston, MA",20366,"Newark, NJ"
353581,"Boston, MA",20366,"Newark, NJ"
354722,"Boston, MA",20366,"Newark, NJ"
354886,"Boston, MA",20366,"Cleveland, OH"
354887,"Boston, MA",20366,"Cleveland, OH"
354888,"Boston, MA",20366,"Cleveland, OH"
354889,"Boston, MA",20366,"Cleveland, OH"
355865,"Boston, MA",19790,"New York, NY"
355867,"Boston, MA",19790,"New York, NY"
356138,"Boston, MA",19790,"Detroit, MI"
356207,"Boston, MA",19790,"New York, NY"
356212,"Boston, MA",19790,"Atlanta, GA"
356239,"Boston, MA",19790,"New York, NY"
356241,"Boston, MA",19790,"New York, NY"
356290,"Boston, MA",19790,"Atlanta, GA"
356373,"Boston, MA",19790,"Atlanta, GA"
356470,"Boston, MA",19790,"Minneapolis, MN"
356490,"Boston, MA",19790,"Minneapolis, MN"
356520,"Boston, MA",19790,"Minneapolis, MN"
356524,"Boston, MA",19790,"Seattle, WA"
356564,"Boston, MA",19790,"Atlanta, GA"
356621,"Boston, MA",19790,"Atlanta, GA"
356780,"Boston, MA",19790,"New York, NY"
356885,"Boston, MA",19790,"Orlando, FL"
357325,"Boston, MA",20366,"Richmond, VA"
357326,"Boston, MA",20366,"Richmond, VA"
357484,"Boston, MA",20366,"Richmond, VA"
357485,"Boston, MA",20366,"Richmond, VA"
359135,"Boston, MA",20416,"Baltimore, MD"
359136,"Boston, MA",20416,"Baltimore, MD"
359137,"Boston, MA",20416,"Baltimore, MD"
359138,"Boston, MA",20416,"Baltimore, MD"
359143,"Boston, MA",20416,"Myrtle Beach, SC"
359144,"Boston, MA",20416,"Myrtle Beach, SC"
359145,"Boston, MA",20416,"Myrtle Beach, SC"
359146,"Boston, MA",20416,"Myrtle Beach, SC"
359187,"Boston, MA",20416,"Detroit, MI"
359188,"Boston, MA",20416,"Detroit, MI"
359189,"Boston, MA",20416,"Detroit, MI"
359190,"Boston, MA",20416,"Detroit, MI"
359380,"Boston, MA",20416,"Atlanta, GA"
359381,"Boston, MA",20416,"Atlanta, GA"
359382,"Boston, MA",20416,"Atlanta, GA"
359388,"Boston, MA",20416,"Atlantic City, NJ"
359840,"Boston, MA",20416,"Baltimore, MD"
359841,"Boston, MA",20416,"Baltimore, MD"
359842,"Boston, MA",20416,"Baltimore, MD"
359843,"Boston, MA",20416,"Baltimore, MD"
360065,"Boston, MA",20416,"Cleveland, OH"
360066,"Boston, MA",20416,"Cleveland, OH"
360067,"Boston, MA",20416,"Cleveland, OH"
360068,"Boston, MA",20416,"Cleveland, OH"
360185,"Boston, MA",20416,"Atlanta, GA"
360337,"Boston, MA",20416,"Fort Lauderdale, FL"
360358,"Boston, MA",20416,"Fort Lauderdale, FL"
360359,"Boston, MA",20416,"Fort Lauderdale, FL"
360360,"Boston, MA",20416,"Fort Lauderdale, FL"
360361,"Boston, MA",20416,"Fort Lauderdale, FL"
360366,"Boston, MA",20416,"Minneapolis, MN"
360403,"Boston, MA",20416,"Las Vegas, NV"
360404,"Boston, MA",20416,"Las Vegas, NV"
360405,"Boston, MA",20416,"Las Vegas, NV"
360406,"Boston, MA",20416,"Las Vegas, NV"
360494,"Boston, MA",20416,"Dallas/Fort Worth, TX"
360495,"Boston, MA",20416,"Dallas/Fort Worth, TX"
360496,"Boston, MA",20416,"Dallas/Fort Worth, TX"
360497,"Boston, MA",20416,"Dallas/Fort Worth, TX"
