ORIGIN_CITY_NAME,weekday_name,HOUR,FL_NUM
"Alexandria, LA",THURSDAY,23,1
"Alexandria, LA",TUESDAY,0,2
"Alexandria, LA",TUESDAY,5,9
"Alexandria, LA",TUESDAY,6,28
"Alexandria, LA",TUESDAY,7,9
"Alexandria, LA",TUESDAY,8,3
"Alexandria, LA",TUESDAY,9,1
"Alexandria, LA",TUESDAY,10,20
"Alexandria, LA",TUESDAY,11,4
"Alexandria, LA",TUESDAY,12,1
"Alexandria, LA",TUESDAY,13,10
"Alexandria, LA",TUESDAY,14,17
"Alexandria, LA",TUESDAY,17,31
"Alexandria, LA",TUESDAY,18,7
"Alexandria, LA",TUESDAY,19,7
"Alexandria, LA",WEDNESDAY,0,1
"Alexandria, LA",WEDNESDAY,5,12
"Alexandria, LA",WEDNESDAY,6,26
"Alexandria, LA",WEDNESDAY,7,10
"Alexandria, LA",WEDNESDAY,8,1
"Alexandria, LA",WEDNESDAY,10,23
"Alexandria, LA",WEDNESDAY,11,3
"Alexandria, LA",WEDNESDAY,13,9
"Alexandria, LA",WEDNESDAY,14,19
"Alexandria, LA",WEDNESDAY,15,3
"Alexandria, LA",WEDNESDAY,17,21
"Alexandria, LA",WEDNESDAY,18,4
"Alexandria, LA",WEDNESDAY,19,7
"Allentown/Bethlehem/Easton, PA",FRIDAY,0,3
"Allentown/Bethlehem/Easton, PA",FRIDAY,5,35
"Allentown/Bethlehem/Easton, PA",FRIDAY,6,10
"Allentown/Bethlehem/Easton, PA",FRIDAY,7,2
"Allentown/Bethlehem/Easton, PA",FRIDAY,9,1
"Allentown/Bethlehem/Easton, PA",FRIDAY,11,7
"Allentown/Bethlehem/Easton, PA",FRIDAY,12,7
"Allentown/Bethlehem/Easton, PA",FRIDAY,13,16
"Allentown/Bethlehem/Easton, PA",FRIDAY,14,2
"Allentown/Bethlehem/Easton, PA",FRIDAY,15,3
"Allentown/Bethlehem/Easton, PA",FRIDAY,16,4
"Allentown/Bethlehem/Easton, PA",FRIDAY,17,24
"Allentown/Bethlehem/Easton, PA",FRIDAY,18,3
"Allentown/Bethlehem/Easton, PA",FRIDAY,19,1
"Allentown/Bethlehem/Easton, PA",MONDAY,0,2
"Allentown/Bethlehem/Easton, PA",MONDAY,5,29
"Allentown/Bethlehem/Easton, PA",MONDAY,6,13
"Allentown/Bethlehem/Easton, PA",MONDAY,8,1
"Allentown/Bethlehem/Easton, PA",MONDAY,11,6
"Allentown/Bethlehem/Easton, PA",MONDAY,12,8
"Allentown/Bethlehem/Easton, PA",MONDAY,13,13
"Allentown/Bethlehem/Easton, PA",MONDAY,14,1
"Allentown/Bethlehem/Easton, PA",MONDAY,15,2
"Allentown/Bethlehem/Easton, PA",MONDAY,16,5
"Allentown/Bethlehem/Easton, PA",MONDAY,17,22
"Allentown/Bethlehem/Easton, PA",MONDAY,18,7
"Allentown/Bethlehem/Easton, PA",MONDAY,19,3
"Allentown/Bethlehem/Easton, PA",SATURDAY,0,1
"Allentown/Bethlehem/Easton, PA",SATURDAY,5,14
"Allentown/Bethlehem/Easton, PA",SATURDAY,6,19
"Allentown/Bethlehem/Easton, PA",SATURDAY,7,1
"Allentown/Bethlehem/Easton, PA",SATURDAY,8,3
"Allentown/Bethlehem/Easton, PA",SATURDAY,9,11
"Allentown/Bethlehem/Easton, PA",SATURDAY,11,1
"Allentown/Bethlehem/Easton, PA",SATURDAY,12,1
"Allentown/Bethlehem/Easton, PA",SATURDAY,13,11
"Allentown/Bethlehem/Easton, PA",SATURDAY,14,2
"Allentown/Bethlehem/Easton, PA",SATURDAY,16,2
"Allentown/Bethlehem/Easton, PA",SATURDAY,17,11
"Allentown/Bethlehem/Easton, PA",SATURDAY,19,2
"Allentown/Bethlehem/Easton, PA",SATURDAY,20,1
"Allentown/Bethlehem/Easton, PA",SUNDAY,0,4
"Allentown/Bethlehem/Easton, PA",SUNDAY,5,19
"Allentown/Bethlehem/Easton, PA",SUNDAY,6,14
"Allentown/Bethlehem/Easton, PA",SUNDAY,7,1
"Allentown/Bethlehem/Easton, PA",SUNDAY,12,10
"Allentown/Bethlehem/Easton, PA",SUNDAY,13,14
"Allentown/Bethlehem/Easton, PA",SUNDAY,15,1
"Allentown/Bethlehem/Easton, PA",SUNDAY,16,1
"Allentown/Bethlehem/Easton, PA",SUNDAY,17,18
"Allentown/Bethlehem/Easton, PA",SUNDAY,18,8
"Allentown/Bethlehem/Easton, PA",SUNDAY,19,1
"Allentown/Bethlehem/Easton, PA",SUNDAY,20,2
"Allentown/Bethlehem/Easton, PA",THURSDAY,0,1
"Allentown/Bethlehem/Easton, PA",THURSDAY,5,39
"Allentown/Bethlehem/Easton, PA",THURSDAY,6,10
"Allentown/Bethlehem/Easton, PA",THURSDAY,9,1
"Allentown/Bethlehem/Easton, PA",THURSDAY,10,1
"Allentown/Bethlehem/Easton, PA",THURSDAY,11,7
"Allentown/Bethlehem/Easton, PA",THURSDAY,12,7
"Allentown/Bethlehem/Easton, PA",THURSDAY,13,14
"Allentown/Bethlehem/Easton, PA",THURSDAY,14,1
"Allentown/Bethlehem/Easton, PA",THURSDAY,15,3
"Allentown/Bethlehem/Easton, PA",THURSDAY,16,3
"Allentown/Bethlehem/Easton, PA",THURSDAY,17,18
"Allentown/Bethlehem/Easton, PA",THURSDAY,18,8
"Allentown/Bethlehem/Easton, PA",THURSDAY,19,3
"Allentown/Bethlehem/Easton, PA",THURSDAY,20,1
"Allentown/Bethlehem/Easton, PA",TUESDAY,5,36
"Allentown/Bethlehem/Easton, PA",TUESDAY,6,11
"Allentown/Bethlehem/Easton, PA",TUESDAY,11,5
"Allentown/Bethlehem/Easton, PA",TUESDAY,12,10
"Allentown/Bethlehem/Easton, PA",TUESDAY,13,12
"Allentown/Bethlehem/Easton, PA",TUESDAY,14,2
"Allentown/Bethlehem/Easton, PA",TUESDAY,15,1
"Allentown/Bethlehem/Easton, PA",TUESDAY,16,3
"Allentown/Bethlehem/Easton, PA",TUESDAY,17,25
"Allentown/Bethlehem/Easton, PA",TUESDAY,18,7
"Allentown/Bethlehem/Easton, PA",TUESDAY,21,1
"Allentown/Bethlehem/Easton, PA",WEDNESDAY,0,1
"Allentown/Bethlehem/Easton, PA",WEDNESDAY,5,36
"Allentown/Bethlehem/Easton, PA",WEDNESDAY,6,12
"Allentown/Bethlehem/Easton, PA",WEDNESDAY,7,1
"Allentown/Bethlehem/Easton, PA",WEDNESDAY,11,6
"Allentown/Bethlehem/Easton, PA",WEDNESDAY,12,8
"Allentown/Bethlehem/Easton, PA",WEDNESDAY,13,13
"Allentown/Bethlehem/Easton, PA",WEDNESDAY,14,1
"Allentown/Bethlehem/Easton, PA",WEDNESDAY,15,3
"Allentown/Bethlehem/Easton, PA",WEDNESDAY,16,1
"Allentown/Bethlehem/Easton, PA",WEDNESDAY,17,25
"Allentown/Bethlehem/Easton, PA",WEDNESDAY,18,6
"Allentown/Bethlehem/Easton, PA",WEDNESDAY,20,1
"Allentown/Bethlehem/Easton, PA",WEDNESDAY,21,1
"Alpena, MI",FRIDAY,5,17
"Alpena, MI",FRIDAY,12,1
"Alpena, MI",FRIDAY,13,16
"Alpena, MI",FRIDAY,14,2
"Alpena, MI",MONDAY,0,2
"Alpena, MI",MONDAY,5,14
"Alpena, MI",MONDAY,7,1
"Alpena, MI",MONDAY,13,14
"Alpena, MI",MONDAY,14,2
"Alpena, MI",MONDAY,15,1
"Alpena, MI",SATURDAY,5,16
"Alpena, MI",SATURDAY,6,1
"Alpena, MI",SATURDAY,7,1
"Alpena, MI",SATURDAY,14,1
"Alpena, MI",SUNDAY,0,1
"Alpena, MI",SUNDAY,13,14
"Alpena, MI",SUNDAY,15,2
"Alpena, MI",THURSDAY,0,1
"Alpena, MI",THURSDAY,5,16
"Alpena, MI",THURSDAY,6,1
"Alpena, MI",THURSDAY,13,12
"Alpena, MI",THURSDAY,14,3
"Alpena, MI",THURSDAY,15,2
"Alpena, MI",THURSDAY,18,1
"Alpena, MI",TUESDAY,5,17
"Alpena, MI",TUESDAY,13,16
"Alpena, MI",TUESDAY,15,1
"Alpena, MI",WEDNESDAY,5,17
"Alpena, MI",WEDNESDAY,13,13
"Alpena, MI",WEDNESDAY,14,2
"Alpena, MI",WEDNESDAY,15,1
"Alpena, MI",WEDNESDAY,17,1
"Amarillo, TX",FRIDAY,0,1
"Amarillo, TX",FRIDAY,5,10
"Amarillo, TX",FRIDAY,6,9
"Amarillo, TX",FRIDAY,7,19
"Amarillo, TX",FRIDAY,8,13
"Amarillo, TX",FRIDAY,9,2
"Amarillo, TX",FRIDAY,10,18
"Amarillo, TX",FRIDAY,11,18
"Amarillo, TX",FRIDAY,12,15
"Amarillo, TX",FRIDAY,14,8
"Amarillo, TX",FRIDAY,15,4
"Amarillo, TX",FRIDAY,16,28
"Amarillo, TX",FRIDAY,17,10
"Amarillo, TX",FRIDAY,18,11
"Amarillo, TX",FRIDAY,19,1
"Amarillo, TX",MONDAY,5,10
"Amarillo, TX",MONDAY,6,8
"Amarillo, TX",MONDAY,7,21
"Amarillo, TX",MONDAY,8,12
"Amarillo, TX",MONDAY,9,1
"Amarillo, TX",MONDAY,10,14
"Amarillo, TX",MONDAY,11,18
"Amarillo, TX",MONDAY,12,12
"Amarillo, TX",MONDAY,13,1
"Amarillo, TX",MONDAY,14,7
"Amarillo, TX",MONDAY,15,6
"Amarillo, TX",MONDAY,16,22
"Amarillo, TX",MONDAY,17,11
"Amarillo, TX",MONDAY,18,13
"Amarillo, TX",SATURDAY,6,5
"Amarillo, TX",SATURDAY,7,25
"Amarillo, TX",SATURDAY,8,22
"Amarillo, TX",SATURDAY,9,2
"Amarillo, TX",SATURDAY,10,4
"Amarillo, TX",SATURDAY,11,25
"Amarillo, TX",SATURDAY,12,1
"Amarillo, TX",SATURDAY,13,3
"Amarillo, TX",SATURDAY,15,3
"Amarillo, TX",SATURDAY,16,11
"Amarillo, TX",SATURDAY,17,11
"Amarillo, TX",SATURDAY,18,2
"Amarillo, TX",SATURDAY,19,1
"Amarillo, TX",SATURDAY,21,1
"Amarillo, TX",SUNDAY,4,1
"Amarillo, TX",SUNDAY,5,8
"Amarillo, TX",SUNDAY,6,11
"Amarillo, TX",SUNDAY,7,20
"Amarillo, TX",SUNDAY,8,18
"Amarillo, TX",SUNDAY,9,1
"Amarillo, TX",SUNDAY,10,17
"Amarillo, TX",SUNDAY,11,13
"Amarillo, TX",SUNDAY,12,14
"Amarillo, TX",SUNDAY,14,8
"Amarillo, TX",SUNDAY,15,6
"Amarillo, TX",SUNDAY,16,23
"Amarillo, TX",SUNDAY,17,12
"Amarillo, TX",SUNDAY,18,9
"Amarillo, TX",SUNDAY,21,1
"Amarillo, TX",THURSDAY,5,10
"Amarillo, TX",THURSDAY,6,8
"Amarillo, TX",THURSDAY,7,23
"Amarillo, TX",THURSDAY,8,14
"Amarillo, TX",THURSDAY,10,17
"Amarillo, TX",THURSDAY,11,18
"Amarillo, TX",THURSDAY,12,13
"Amarillo, TX",THURSDAY,13,2
"Amarillo, TX",THURSDAY,14,7
"Amarillo, TX",THURSDAY,15,5
"Amarillo, TX",THURSDAY,16,26
"Amarillo, TX",THURSDAY,17,10
"Amarillo, TX",THURSDAY,18,11
"Amarillo, TX",THURSDAY,19,1
"Amarillo, TX",TUESDAY,5,12
"Amarillo, TX",TUESDAY,6,17
"Amarillo, TX",TUESDAY,7,6
"Amarillo, TX",TUESDAY,8,16
"Amarillo, TX",TUESDAY,10,18
"Amarillo, TX",TUESDAY,11,15
"Amarillo, TX",TUESDAY,12,13
"Amarillo, TX",TUESDAY,13,2
"Amarillo, TX",TUESDAY,14,7
"Amarillo, TX",TUESDAY,15,6
"Amarillo, TX",TUESDAY,16,26
"Amarillo, TX",TUESDAY,17,7
"Amarillo, TX",TUESDAY,18,11
"Amarillo, TX",TUESDAY,19,1
"Amarillo, TX",WEDNESDAY,5,11
"Amarillo, TX",WEDNESDAY,6,12
"Amarillo, TX",WEDNESDAY,7,16
"Amarillo, TX",WEDNESDAY,8,11
"Amarillo, TX",WEDNESDAY,9,1
"Amarillo, TX",WEDNESDAY,10,18
"Amarillo, TX",WEDNESDAY,11,16
"Amarillo, TX",WEDNESDAY,12,12
"Amarillo, TX",WEDNESDAY,13,1
"Amarillo, TX",WEDNESDAY,14,8
"Amarillo, TX",WEDNESDAY,15,3
"Amarillo, TX",WEDNESDAY,16,27
"Amarillo, TX",WEDNESDAY,17,9
"Amarillo, TX",WEDNESDAY,18,11
"Amarillo, TX",WEDNESDAY,19,1
"Anchorage, AK",FRIDAY,0,64
"Anchorage, AK",FRIDAY,1,25
"Anchorage, AK",FRIDAY,2,13
"Anchorage, AK",FRIDAY,3,2
"Anchorage, AK",FRIDAY,4,16
"Anchorage, AK",FRIDAY,5,37
"Anchorage, AK",FRIDAY,6,60
"Anchorage, AK",FRIDAY,7,35
"Anchorage, AK",FRIDAY,8,16
"Anchorage, AK",FRIDAY,9,30
"Anchorage, AK",FRIDAY,10,30
"Anchorage, AK",FRIDAY,11,37
"Anchorage, AK",FRIDAY,12,26
"Anchorage, AK",FRIDAY,13,27
"Anchorage, AK",FRIDAY,14,42
"Anchorage, AK",FRIDAY,15,55
"Anchorage, AK",FRIDAY,16,37
"Anchorage, AK",FRIDAY,17,21
"Anchorage, AK",FRIDAY,18,26
"Anchorage, AK",FRIDAY,19,27
"Anchorage, AK",FRIDAY,20,10
"Anchorage, AK",FRIDAY,21,28
"Anchorage, AK",FRIDAY,22,29
"Anchorage, AK",FRIDAY,23,66
"Anchorage, AK",MONDAY,0,68
"Anchorage, AK",MONDAY,1,24
"Anchorage, AK",MONDAY,2,14
"Anchorage, AK",MONDAY,4,15
"Anchorage, AK",MONDAY,5,38
"Anchorage, AK",MONDAY,6,49
"Anchorage, AK",MONDAY,7,36
"Anchorage, AK",MONDAY,8,20
"Anchorage, AK",MONDAY,9,25
"Anchorage, AK",MONDAY,10,43
"Anchorage, AK",MONDAY,11,35
"Anchorage, AK",MONDAY,12,21
"Anchorage, AK",MONDAY,13,24
"Anchorage, AK",MONDAY,14,46
"Anchorage, AK",MONDAY,15,50
"Anchorage, AK",MONDAY,16,35
"Anchorage, AK",MONDAY,17,19
"Anchorage, AK",MONDAY,18,21
"Anchorage, AK",MONDAY,19,32
"Anchorage, AK",MONDAY,20,13
"Anchorage, AK",MONDAY,21,26
"Anchorage, AK",MONDAY,22,20
"Anchorage, AK",MONDAY,23,52
"Anchorage, AK",SATURDAY,0,69
"Anchorage, AK",SATURDAY,1,31
"Anchorage, AK",SATURDAY,2,11
"Anchorage, AK",SATURDAY,3,3
"Anchorage, AK",SATURDAY,4,10
"Anchorage, AK",SATURDAY,5,45
"Anchorage, AK",SATURDAY,6,30
"Anchorage, AK",SATURDAY,7,36
"Anchorage, AK",SATURDAY,8,20
"Anchorage, AK",SATURDAY,9,30
"Anchorage, AK",SATURDAY,10,35
"Anchorage, AK",SATURDAY,11,24
"Anchorage, AK",SATURDAY,12,26
"Anchorage, AK",SATURDAY,13,28
"Anchorage, AK",SATURDAY,14,37
"Anchorage, AK",SATURDAY,15,58
"Anchorage, AK",SATURDAY,16,36
"Anchorage, AK",SATURDAY,17,18
"Anchorage, AK",SATURDAY,18,28
"Anchorage, AK",SATURDAY,19,17
"Anchorage, AK",SATURDAY,20,11
"Anchorage, AK",SATURDAY,21,31
"Anchorage, AK",SATURDAY,22,22
"Anchorage, AK",SATURDAY,23,60
"Anchorage, AK",SUNDAY,0,47
"Anchorage, AK",SUNDAY,1,25
"Anchorage, AK",SUNDAY,2,8
"Anchorage, AK",SUNDAY,4,13
"Anchorage, AK",SUNDAY,5,42
"Anchorage, AK",SUNDAY,6,36
"Anchorage, AK",SUNDAY,7,33
"Anchorage, AK",SUNDAY,8,22
"Anchorage, AK",SUNDAY,9,20
"Anchorage, AK",SUNDAY,10,38
"Anchorage, AK",SUNDAY,11,20
"Anchorage, AK",SUNDAY,12,24
"Anchorage, AK",SUNDAY,13,31
"Anchorage, AK",SUNDAY,14,44
"Anchorage, AK",SUNDAY,15,53
"Anchorage, AK",SUNDAY,16,32
"Anchorage, AK",SUNDAY,17,2
"Anchorage, AK",SUNDAY,18,22
"Anchorage, AK",SUNDAY,19,30
"Anchorage, AK",SUNDAY,20,7
"Anchorage, AK",SUNDAY,21,23
"Anchorage, AK",SUNDAY,22,29
"Anchorage, AK",SUNDAY,23,62
"Anchorage, AK",SUNDAY,24,1
"Anchorage, AK",THURSDAY,0,70
"Anchorage, AK",THURSDAY,1,25
"Anchorage, AK",THURSDAY,2,7
"Anchorage, AK",THURSDAY,4,15
"Anchorage, AK",THURSDAY,5,38
"Anchorage, AK",THURSDAY,6,55
"Anchorage, AK",THURSDAY,7,42
"Anchorage, AK",THURSDAY,8,8
"Anchorage, AK",THURSDAY,9,39
"Anchorage, AK",THURSDAY,10,28
"Anchorage, AK",THURSDAY,11,27
"Anchorage, AK",THURSDAY,12,25
"Anchorage, AK",THURSDAY,13,37
"Anchorage, AK",THURSDAY,14,55
"Anchorage, AK",THURSDAY,15,58
"Anchorage, AK",THURSDAY,16,31
"Anchorage, AK",THURSDAY,17,10
"Anchorage, AK",THURSDAY,18,30
"Anchorage, AK",THURSDAY,19,30
"Anchorage, AK",THURSDAY,20,9
"Anchorage, AK",THURSDAY,21,24
"Anchorage, AK",THURSDAY,22,27
"Anchorage, AK",THURSDAY,23,53
"Anchorage, AK",TUESDAY,0,62
"Anchorage, AK",TUESDAY,1,23
"Anchorage, AK",TUESDAY,2,6
"Anchorage, AK",TUESDAY,3,2
"Anchorage, AK",TUESDAY,4,12
"Anchorage, AK",TUESDAY,5,34
"Anchorage, AK",TUESDAY,6,39
"Anchorage, AK",TUESDAY,7,49
"Anchorage, AK",TUESDAY,8,13
"Anchorage, AK",TUESDAY,9,34
"Anchorage, AK",TUESDAY,10,23
"Anchorage, AK",TUESDAY,11,37
"Anchorage, AK",TUESDAY,12,20
"Anchorage, AK",TUESDAY,13,29
"Anchorage, AK",TUESDAY,14,44
"Anchorage, AK",TUESDAY,15,56
"Anchorage, AK",TUESDAY,16,33
"Anchorage, AK",TUESDAY,17,19
"Anchorage, AK",TUESDAY,18,27
"Anchorage, AK",TUESDAY,19,26
"Anchorage, AK",TUESDAY,20,9
"Anchorage, AK",TUESDAY,21,24
"Anchorage, AK",TUESDAY,22,25
"Anchorage, AK",TUESDAY,23,55
"Anchorage, AK",WEDNESDAY,0,49
"Anchorage, AK",WEDNESDAY,1,20
"Anchorage, AK",WEDNESDAY,2,6
"Anchorage, AK",WEDNESDAY,4,13
"Anchorage, AK",WEDNESDAY,5,28
"Anchorage, AK",WEDNESDAY,6,53
"Anchorage, AK",WEDNESDAY,7,9
"Anchorage, AK",WEDNESDAY,8,44
"Anchorage, AK",WEDNESDAY,9,24
"Anchorage, AK",WEDNESDAY,10,38
"Anchorage, AK",WEDNESDAY,11,25
"Anchorage, AK",WEDNESDAY,12,21
"Anchorage, AK",WEDNESDAY,13,23
"Anchorage, AK",WEDNESDAY,14,28
"Anchorage, AK",WEDNESDAY,15,62
"Anchorage, AK",WEDNESDAY,16,35
"Anchorage, AK",WEDNESDAY,17,2
"Anchorage, AK",WEDNESDAY,18,26
"Anchorage, AK",WEDNESDAY,19,27
"Anchorage, AK",WEDNESDAY,20,11
"Anchorage, AK",WEDNESDAY,21,26
"Anchorage, AK",WEDNESDAY,22,21
"Anchorage, AK",WEDNESDAY,23,59
"Appleton, WI",FRIDAY,0,3
"Appleton, WI",FRIDAY,5,28
"Appleton, WI",FRIDAY,6,31
"Appleton, WI",FRIDAY,8,2
"Appleton, WI",FRIDAY,10,28
"Appleton, WI",FRIDAY,11,17
"Appleton, WI",FRIDAY,12,1
"Appleton, WI",FRIDAY,13,20
"Appleton, WI",FRIDAY,14,18
"Appleton, WI",FRIDAY,15,2
"Appleton, WI",FRIDAY,16,13
"Appleton, WI",FRIDAY,17,17
"Appleton, WI",FRIDAY,18,16
"Appleton, WI",FRIDAY,19,2
"Appleton, WI",FRIDAY,20,1
"Appleton, WI",FRIDAY,21,2
"Appleton, WI",MONDAY,0,2
"Appleton, WI",MONDAY,5,26
"Appleton, WI",MONDAY,6,26
"Appleton, WI",MONDAY,7,1
"Appleton, WI",MONDAY,8,1
"Appleton, WI",MONDAY,9,2
"Appleton, WI",MONDAY,10,28
"Appleton, WI",MONDAY,11,17
"Appleton, WI",MONDAY,12,3
"Appleton, WI",MONDAY,13,16
"Appleton, WI",MONDAY,14,17
"Appleton, WI",MONDAY,15,2
"Appleton, WI",MONDAY,16,18
"Appleton, WI",MONDAY,17,17
"Appleton, WI",MONDAY,18,10
"Appleton, WI",MONDAY,19,5
"Appleton, WI",MONDAY,21,1
"Appleton, WI",SATURDAY,0,1
"Appleton, WI",SATURDAY,5,31
"Appleton, WI",SATURDAY,6,14
"Appleton, WI",SATURDAY,7,1
"Appleton, WI",SATURDAY,8,11
"Appleton, WI",SATURDAY,10,13
"Appleton, WI",SATURDAY,11,4
"Appleton, WI",SATURDAY,12,2
"Appleton, WI",SATURDAY,13,7
"Appleton, WI",SATURDAY,14,4
"Appleton, WI",SATURDAY,15,2
"Appleton, WI",SATURDAY,16,3
"Appleton, WI",SATURDAY,17,5
"Appleton, WI",SATURDAY,18,8
"Appleton, WI",SATURDAY,19,3
"Appleton, WI",SUNDAY,0,6
"Appleton, WI",SUNDAY,5,25
"Appleton, WI",SUNDAY,6,21
"Appleton, WI",SUNDAY,7,2
"Appleton, WI",SUNDAY,8,4
"Appleton, WI",SUNDAY,10,22
"Appleton, WI",SUNDAY,11,16
"Appleton, WI",SUNDAY,12,1
"Appleton, WI",SUNDAY,13,10
"Appleton, WI",SUNDAY,14,12
"Appleton, WI",SUNDAY,16,9
"Appleton, WI",SUNDAY,17,17
"Appleton, WI",SUNDAY,18,10
"Appleton, WI",SUNDAY,19,5
"Appleton, WI",SUNDAY,21,1
"Appleton, WI",THURSDAY,0,2
"Appleton, WI",THURSDAY,5,30
"Appleton, WI",THURSDAY,6,31
"Appleton, WI",THURSDAY,7,1
"Appleton, WI",THURSDAY,8,1
"Appleton, WI",THURSDAY,10,26
"Appleton, WI",THURSDAY,11,17
"Appleton, WI",THURSDAY,12,4
"Appleton, WI",THURSDAY,13,21
"Appleton, WI",THURSDAY,14,14
"Appleton, WI",THURSDAY,15,1
"Appleton, WI",THURSDAY,16,10
"Appleton, WI",THURSDAY,17,22
"Appleton, WI",THURSDAY,18,15
"Appleton, WI",THURSDAY,19,4
"Appleton, WI",TUESDAY,0,1
"Appleton, WI",TUESDAY,5,32
"Appleton, WI",TUESDAY,6,30
"Appleton, WI",TUESDAY,10,22
"Appleton, WI",TUESDAY,11,17
"Appleton, WI",TUESDAY,12,3
"Appleton, WI",TUESDAY,13,18
"Appleton, WI",TUESDAY,14,12
"Appleton, WI",TUESDAY,15,2
"Appleton, WI",TUESDAY,16,14
"Appleton, WI",TUESDAY,17,18
"Appleton, WI",TUESDAY,18,13
"Appleton, WI",TUESDAY,19,3
"Appleton, WI",WEDNESDAY,0,2
"Appleton, WI",WEDNESDAY,5,29
"Appleton, WI",WEDNESDAY,6,29
"Appleton, WI",WEDNESDAY,8,1
"Appleton, WI",WEDNESDAY,10,29
"Appleton, WI",WEDNESDAY,11,15
"Appleton, WI",WEDNESDAY,12,2
"Appleton, WI",WEDNESDAY,13,14
"Appleton, WI",WEDNESDAY,14,12
"Appleton, WI",WEDNESDAY,15,4
"Appleton, WI",WEDNESDAY,16,16
"Appleton, WI",WEDNESDAY,17,16
"Appleton, WI",WEDNESDAY,18,10
"Appleton, WI",WEDNESDAY,19,5
"Appleton, WI",WEDNESDAY,20,3
"Appleton, WI",WEDNESDAY,21,1
"Arcata/Eureka, CA",FRIDAY,0,2
"Arcata/Eureka, CA",FRIDAY,5,15
"Arcata/Eureka, CA",FRIDAY,6,3
"Arcata/Eureka, CA",FRIDAY,10,8
"Arcata/Eureka, CA",FRIDAY,11,4
"Arcata/Eureka, CA",FRIDAY,12,4
"Arcata/Eureka, CA",FRIDAY,13,2
"Arcata/Eureka, CA",FRIDAY,14,13
"Arcata/Eureka, CA",FRIDAY,16,1
"Arcata/Eureka, CA",FRIDAY,18,4
"Arcata/Eureka, CA",FRIDAY,20,10
"Arcata/Eureka, CA",FRIDAY,21,2
"Arcata/Eureka, CA",FRIDAY,22,1
"Arcata/Eureka, CA",MONDAY,0,5
"Arcata/Eureka, CA",MONDAY,5,14
"Arcata/Eureka, CA",MONDAY,6,1
"Arcata/Eureka, CA",MONDAY,10,6
"Arcata/Eureka, CA",MONDAY,11,4
"Arcata/Eureka, CA",MONDAY,12,5
"Arcata/Eureka, CA",MONDAY,13,3
"Arcata/Eureka, CA",MONDAY,14,9
"Arcata/Eureka, CA",MONDAY,15,2
"Arcata/Eureka, CA",MONDAY,17,1
"Arcata/Eureka, CA",MONDAY,18,3
"Arcata/Eureka, CA",MONDAY,19,1
"Arcata/Eureka, CA",MONDAY,20,11
"Arcata/Eureka, CA",MONDAY,21,2
"Arcata/Eureka, CA",SATURDAY,0,4
"Arcata/Eureka, CA",SATURDAY,5,16
"Arcata/Eureka, CA",SATURDAY,6,1
"Arcata/Eureka, CA",SATURDAY,10,6
"Arcata/Eureka, CA",SATURDAY,11,7
"Arcata/Eureka, CA",SATURDAY,12,3
"Arcata/Eureka, CA",SATURDAY,13,4
"Arcata/Eureka, CA",SATURDAY,14,7
"Arcata/Eureka, CA",SATURDAY,15,3
"Arcata/Eureka, CA",SATURDAY,16,1
"Arcata/Eureka, CA",SATURDAY,18,3
"Arcata/Eureka, CA",SATURDAY,19,1
"Arcata/Eureka, CA",SATURDAY,20,11
"Arcata/Eureka, CA",SATURDAY,22,1
"Arcata/Eureka, CA",SATURDAY,23,1
"Arcata/Eureka, CA",SUNDAY,0,3
"Arcata/Eureka, CA",SUNDAY,5,15
"Arcata/Eureka, CA",SUNDAY,6,1
"Arcata/Eureka, CA",SUNDAY,10,8
"Arcata/Eureka, CA",SUNDAY,11,6
"Arcata/Eureka, CA",SUNDAY,12,4
"Arcata/Eureka, CA",SUNDAY,13,5
"Arcata/Eureka, CA",SUNDAY,14,9
"Arcata/Eureka, CA",SUNDAY,15,4
"Arcata/Eureka, CA",SUNDAY,17,2
"Arcata/Eureka, CA",SUNDAY,18,2
"Arcata/Eureka, CA",SUNDAY,20,10
"Arcata/Eureka, CA",SUNDAY,21,1
"Arcata/Eureka, CA",THURSDAY,0,4
"Arcata/Eureka, CA",THURSDAY,5,15
"Arcata/Eureka, CA",THURSDAY,6,1
"Arcata/Eureka, CA",THURSDAY,8,1
"Arcata/Eureka, CA",THURSDAY,10,8
"Arcata/Eureka, CA",THURSDAY,11,7
"Arcata/Eureka, CA",THURSDAY,12,1
"Arcata/Eureka, CA",THURSDAY,13,5
"Arcata/Eureka, CA",THURSDAY,14,8
"Arcata/Eureka, CA",THURSDAY,15,4
"Arcata/Eureka, CA",THURSDAY,18,2
"Arcata/Eureka, CA",THURSDAY,19,1
"Arcata/Eureka, CA",THURSDAY,20,9
"Arcata/Eureka, CA",THURSDAY,21,1
"Arcata/Eureka, CA",THURSDAY,23,1
"Arcata/Eureka, CA",TUESDAY,0,2
"Arcata/Eureka, CA",TUESDAY,5,11
"Arcata/Eureka, CA",TUESDAY,6,5
"Arcata/Eureka, CA",TUESDAY,10,7
"Arcata/Eureka, CA",TUESDAY,11,6
"Arcata/Eureka, CA",TUESDAY,12,3
"Arcata/Eureka, CA",TUESDAY,13,1
"Arcata/Eureka, CA",TUESDAY,14,12
"Arcata/Eureka, CA",TUESDAY,15,1
"Arcata/Eureka, CA",TUESDAY,17,1
"Arcata/Eureka, CA",TUESDAY,18,3
